key,original,newExpr,A,test
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 341]]",(y**2 + y**(-2))*(-41/x - 208/x**3 - 296/x**5 - 165/x**7 - 38/x**9 - 2/x**11) + (y**4 + y**(-4))*(53/x**2 + 172/x**4 + 157/x**6 + 62/x**8 + 9/x**10) + (y**6 + y**(-6))*(-41/x**3 - 77/x**5 - 48/x**7 - 13/x**9 - 1/x**11) + (y**8 + y**(-8))*(15/x**4 + 14/x**6 + 6/x**8 + x**(-10)) + 15 + 140/x**2 + 336/x**4 + 280/x**6 + 100/x**8 + 12/x**10,-t0**7*t1**4 + t0**7*t1**3 - 2*t0**6*t1**5 + 9*t0**6*t1**4 - 13*t0**6*t1**3 + 6*t0**6*t1**2 - 2*t0**5*t1**6 + 12*t0**5*t1**5 - 38*t0**5*t1**4 + 62*t0**5*t1**3 - 48*t0**5*t1**2 + 14*t0**5*t1 - t0**4*t1**7 + 9*t0**4*t1**6 - 38*t0**4*t1**5 + 100*t0**4*t1**4 - 165*t0**4*t1**3 + 157*t0**4*t1**2 - 77*t0**4*t1 + 15*t0**4 + t0**3*t1**7 - 13*t0**3*t1**6 + 62*t0**3*t1**5 - 165*t0**3*t1**4 + 280*t0**3*t1**3 - 296*t0**3*t1**2 + 172*t0**3*t1 - 41*t0**3 + 6*t0**2*t1**6 - 48*t0**2*t1**5 + 157*t0**2*t1**4 - 296*t0**2*t1**3 + 336*t0**2*t1**2 - 208*t0**2*t1 + 53*t0**2 + 14*t0*t1**5 - 77*t0*t1**4 + 172*t0*t1**3 - 208*t0*t1**2 + 140*t0*t1 - 41*t0 + 15*t1**4 - 41*t1**3 + 53*t1**2 - 41*t1 + 15,"[[  15  -41   53  -41   15    0    0    0]
 [ -41  140 -208  172  -77   14    0    0]
 [  53 -208  336 -296  157  -48    6    0]
 [ -41  172 -296  280 -165   62  -13    1]
 [  15  -77  157 -165  100  -38    9   -1]
 [   0   14  -48   62  -38   12   -2    0]
 [   0    0    6  -13    9   -2    0    0]
 [   0    0    0    1   -1    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 342]]",(y**2 + y**(-2))*(-13/x - 46/x**3 - 54/x**5 - 30/x**7 - 10/x**9 - 1/x**11) + (y**4 + y**(-4))*(13/x**2 + 40/x**4 + 32/x**6 + 16/x**8 + 4/x**10) + (y**6 + y**(-6))*(-13/x**3 - 22/x**5 - 14/x**7 - 6/x**9 - 1/x**11) + (y**8 + y**(-8))*(7/x**4 + 5/x**6 + 3/x**8 + x**(-10)) + 7 + 36/x**2 + 66/x**4 + 46/x**6 + 20/x**8 + 4/x**10,-t0**7*t1**4 + t0**7*t1**3 - t0**6*t1**5 + 4*t0**6*t1**4 - 6*t0**6*t1**3 + 3*t0**6*t1**2 - t0**5*t1**6 + 4*t0**5*t1**5 - 10*t0**5*t1**4 + 16*t0**5*t1**3 - 14*t0**5*t1**2 + 5*t0**5*t1 - t0**4*t1**7 + 4*t0**4*t1**6 - 10*t0**4*t1**5 + 20*t0**4*t1**4 - 30*t0**4*t1**3 + 32*t0**4*t1**2 - 22*t0**4*t1 + 7*t0**4 + t0**3*t1**7 - 6*t0**3*t1**6 + 16*t0**3*t1**5 - 30*t0**3*t1**4 + 46*t0**3*t1**3 - 54*t0**3*t1**2 + 40*t0**3*t1 - 13*t0**3 + 3*t0**2*t1**6 - 14*t0**2*t1**5 + 32*t0**2*t1**4 - 54*t0**2*t1**3 + 66*t0**2*t1**2 - 46*t0**2*t1 + 13*t0**2 + 5*t0*t1**5 - 22*t0*t1**4 + 40*t0*t1**3 - 46*t0*t1**2 + 36*t0*t1 - 13*t0 + 7*t1**4 - 13*t1**3 + 13*t1**2 - 13*t1 + 7,"[[  7 -13  13 -13   7   0   0   0]
 [-13  36 -46  40 -22   5   0   0]
 [ 13 -46  66 -54  32 -14   3   0]
 [-13  40 -54  46 -30  16  -6   1]
 [  7 -22  32 -30  20 -10   4  -1]
 [  0   5 -14  16 -10   4  -1   0]
 [  0   0   3  -6   4  -1   0   0]
 [  0   0   0   1  -1   0   0   0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 343]]",(y**2 + y**(-2))*(-41/x - 83/x**3 - 68/x**5 - 36/x**7 - 11/x**9 - 1/x**11) + (y**4 + y**(-4))*(21/x**2 + 22/x**4 + 14/x**6 + 6/x**8 + x**(-10)) + 21 + 102/x**2 + 116/x**4 + 76/x**6 + 32/x**8 + 6/x**10,-t0**6*t1**5 + t0**6*t1**4 - t0**5*t1**6 + 6*t0**5*t1**5 - 11*t0**5*t1**4 + 6*t0**5*t1**3 + t0**4*t1**6 - 11*t0**4*t1**5 + 32*t0**4*t1**4 - 36*t0**4*t1**3 + 14*t0**4*t1**2 + 6*t0**3*t1**5 - 36*t0**3*t1**4 + 76*t0**3*t1**3 - 68*t0**3*t1**2 + 22*t0**3*t1 + 14*t0**2*t1**4 - 68*t0**2*t1**3 + 116*t0**2*t1**2 - 83*t0**2*t1 + 21*t0**2 + 22*t0*t1**3 - 83*t0*t1**2 + 102*t0*t1 - 41*t0 + 21*t1**2 - 41*t1 + 21,"[[ 21 -41  21   0   0   0   0]
 [-41 102 -83  22   0   0   0]
 [ 21 -83 116 -68  14   0   0]
 [  0  22 -68  76 -36   6   0]
 [  0   0  14 -36  32 -11   1]
 [  0   0   0   6 -11   6  -1]
 [  0   0   0   0   1  -1   0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 344]]",16*x**2 + (6/x**4 + 3/x**6)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-59*x - 488/x - 1174/x**3 - 997/x**5 - 262/x**7 - 10/x**9) + (y**4 + y**(-4))*(102 + 560/x**2 + 887/x**4 + 458/x**6 + 58/x**8) + (y**6 + y**(-6))*(-111/x - 418/x**3 - 424/x**5 - 122/x**7 - 5/x**9) + (y**8 + y**(-8))*(79/x**2 + 193/x**4 + 113/x**6 + 14/x**8) + (y**10 + y**(-10))*(-33/x**3 - 45/x**5 - 12/x**7) + 255 + 996/x**2 + 1372/x**4 + 658/x**6 + 78/x**8,-5*t0**6*t1**3 + 14*t0**6*t1**2 - 12*t0**6*t1 + 3*t0**6 - 10*t0**5*t1**4 + 58*t0**5*t1**3 - 122*t0**5*t1**2 + 113*t0**5*t1 - 45*t0**5 + 6*t0**5/t1 - 10*t0**4*t1**5 + 78*t0**4*t1**4 - 262*t0**4*t1**3 + 458*t0**4*t1**2 - 424*t0**4*t1 + 193*t0**4 - 33*t0**4/t1 - 5*t0**3*t1**6 + 58*t0**3*t1**5 - 262*t0**3*t1**4 + 658*t0**3*t1**3 - 997*t0**3*t1**2 + 887*t0**3*t1 - 418*t0**3 + 79*t0**3/t1 + 14*t0**2*t1**6 - 122*t0**2*t1**5 + 458*t0**2*t1**4 - 997*t0**2*t1**3 + 1372*t0**2*t1**2 - 1174*t0**2*t1 + 560*t0**2 - 111*t0**2/t1 - 12*t0*t1**6 + 113*t0*t1**5 - 424*t0*t1**4 + 887*t0*t1**3 - 1174*t0*t1**2 + 996*t0*t1 - 488*t0 + 102*t0/t1 + 3*t1**6 - 45*t1**5 + 193*t1**4 - 418*t1**3 + 560*t1**2 - 488*t1 + 255 - 59/t1 + 6*t1**5/t0 - 33*t1**4/t0 + 79*t1**3/t0 - 111*t1**2/t0 + 102*t1/t0 - 59/t0 + 16/(t0*t1),"[[   16   -59   102  -111    79   -33     6     0]
 [  -59   255  -488   560  -418   193   -45     3]
 [  102  -488   996 -1174   887  -424   113   -12]
 [ -111   560 -1174  1372  -997   458  -122    14]
 [   79  -418   887  -997   658  -262    58    -5]
 [  -33   193  -424   458  -262    78   -10     0]
 [    6   -45   113  -122    58   -10     0     0]
 [    0     3   -12    14    -5     0     0     0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 345]]",28*x**2 + (y**2 + y**(-2))*(-89*x - 493/x - 731/x**3 - 422/x**5 - 100/x**7 - 5/x**9) + (y**4 + y**(-4))*(107 + 337/x**2 + 307/x**4 + 114/x**6 + 14/x**8) + (y**6 + y**(-6))*(-58/x - 103/x**3 - 57/x**5 - 12/x**7) + (y**8 + y**(-8))*(12/x**2 + 10/x**4 + 3/x**6) + 339 + 864/x**2 + 772/x**4 + 292/x**6 + 38/x**8,-5*t0**5*t1**4 + 14*t0**5*t1**3 - 12*t0**5*t1**2 + 3*t0**5*t1 - 5*t0**4*t1**5 + 38*t0**4*t1**4 - 100*t0**4*t1**3 + 114*t0**4*t1**2 - 57*t0**4*t1 + 10*t0**4 + 14*t0**3*t1**5 - 100*t0**3*t1**4 + 292*t0**3*t1**3 - 422*t0**3*t1**2 + 307*t0**3*t1 - 103*t0**3 + 12*t0**3/t1 - 12*t0**2*t1**5 + 114*t0**2*t1**4 - 422*t0**2*t1**3 + 772*t0**2*t1**2 - 731*t0**2*t1 + 337*t0**2 - 58*t0**2/t1 + 3*t0*t1**5 - 57*t0*t1**4 + 307*t0*t1**3 - 731*t0*t1**2 + 864*t0*t1 - 493*t0 + 107*t0/t1 + 10*t1**4 - 103*t1**3 + 337*t1**2 - 493*t1 + 339 - 89/t1 + 12*t1**3/t0 - 58*t1**2/t0 + 107*t1/t0 - 89/t0 + 28/(t0*t1),"[[  28  -89  107  -58   12    0    0]
 [ -89  339 -493  337 -103   10    0]
 [ 107 -493  864 -731  307  -57    3]
 [ -58  337 -731  772 -422  114  -12]
 [  12 -103  307 -422  292 -100   14]
 [   0   10  -57  114 -100   38   -5]
 [   0    0    3  -12   14   -5    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 346]]",82*x**6 + x**4*(y**16 + y**(-16)) + 380*x**4 + 532*x**2 + (-5*x**5 - 5*x**3)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-14*x**7 - 208*x**5 - 474*x**3 - 429*x - 171/x - 22/x**3) + (y**4 + y**(-4))*(67*x**6 + 311*x**4 + 401*x**2 + 214 + 39/x**2) + (y**6 + y**(-6))*(-9*x**7 - 140*x**5 - 283*x**3 - 199*x - 47/x) + (y**8 + y**(-8))*(37*x**6 + 147*x**4 + 140*x**2 + 42) + (y**10 + y**(-10))*(-4*x**7 - 50*x**5 - 74*x**3 - 28*x) + (y**12 + y**(-12))*(8*x**6 + 27*x**4 + 14*x**2) + 339 + 90/x**2 + 6/x**4,6*t0**2*t1**2 - 22*t0**2*t1 + 39*t0**2 - 47*t0**2/t1 + 42*t0**2/t1**2 - 28*t0**2/t1**3 + 14*t0**2/t1**4 - 5*t0**2/t1**5 + t0**2/t1**6 - 22*t0*t1**2 + 90*t0*t1 - 171*t0 + 214*t0/t1 - 199*t0/t1**2 + 140*t0/t1**3 - 74*t0/t1**4 + 27*t0/t1**5 - 5*t0/t1**6 + 39*t1**2 - 171*t1 + 339 - 429/t1 + 401/t1**2 - 283/t1**3 + 147/t1**4 - 50/t1**5 + 8/t1**6 - 47*t1**2/t0 + 214*t1/t0 - 429/t0 + 532/(t0*t1) - 474/(t0*t1**2) + 311/(t0*t1**3) - 140/(t0*t1**4) + 37/(t0*t1**5) - 4/(t0*t1**6) + 42*t1**2/t0**2 - 199*t1/t0**2 + 401/t0**2 - 474/(t0**2*t1) + 380/(t0**2*t1**2) - 208/(t0**2*t1**3) + 67/(t0**2*t1**4) - 9/(t0**2*t1**5) - 28*t1**2/t0**3 + 140*t1/t0**3 - 283/t0**3 + 311/(t0**3*t1) - 208/(t0**3*t1**2) + 82/(t0**3*t1**3) - 14/(t0**3*t1**4) + 14*t1**2/t0**4 - 74*t1/t0**4 + 147/t0**4 - 140/(t0**4*t1) + 67/(t0**4*t1**2) - 14/(t0**4*t1**3) - 5*t1**2/t0**5 + 27*t1/t0**5 - 50/t0**5 + 37/(t0**5*t1) - 9/(t0**5*t1**2) + t1**2/t0**6 - 5*t1/t0**6 + 8/t0**6 - 4/(t0**6*t1),"[[   0    0    0    0    0   -4    8   -5    1]
 [   0    0    0    0   -9   37  -50   27   -5]
 [   0    0    0  -14   67 -140  147  -74   14]
 [   0    0  -14   82 -208  311 -283  140  -28]
 [   0   -9   67 -208  380 -474  401 -199   42]
 [  -4   37 -140  311 -474  532 -429  214  -47]
 [   8  -50  147 -283  401 -429  339 -171   39]
 [  -5   27  -74  140 -199  214 -171   90  -22]
 [   1   -5   14  -28   42  -47   39  -22    6]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 347]]",14*x**4 + 224*x**2 + (3/x**2 + x**(-4))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-52*x**3 - 406*x - 920/x - 751/x**3 - 194/x**5 - 9/x**7) + (y**4 + y**(-4))*(83*x**2 + 419 + 638/x**2 + 321/x**4 + 45/x**6) + (y**6 + y**(-6))*(-77*x - 274/x - 271/x**3 - 78/x**5 - 4/x**7) + (y**8 + y**(-8))*(46 + 110/x**2 + 61/x**4 + 8/x**6) + (y**10 + y**(-10))*(-17/x - 22/x**3 - 5/x**5) + 821 + 1078/x**2 + 494/x**4 + 60/x**6,-4*t0**5*t1**2 + 8*t0**5*t1 - 5*t0**5 + t0**5/t1 - 9*t0**4*t1**3 + 45*t0**4*t1**2 - 78*t0**4*t1 + 61*t0**4 - 22*t0**4/t1 + 3*t0**4/t1**2 - 9*t0**3*t1**4 + 60*t0**3*t1**3 - 194*t0**3*t1**2 + 321*t0**3*t1 - 271*t0**3 + 110*t0**3/t1 - 17*t0**3/t1**2 - 4*t0**2*t1**5 + 45*t0**2*t1**4 - 194*t0**2*t1**3 + 494*t0**2*t1**2 - 751*t0**2*t1 + 638*t0**2 - 274*t0**2/t1 + 46*t0**2/t1**2 + 8*t0*t1**5 - 78*t0*t1**4 + 321*t0*t1**3 - 751*t0*t1**2 + 1078*t0*t1 - 920*t0 + 419*t0/t1 - 77*t0/t1**2 - 5*t1**5 + 61*t1**4 - 271*t1**3 + 638*t1**2 - 920*t1 + 821 - 406/t1 + 83/t1**2 + t1**5/t0 - 22*t1**4/t0 + 110*t1**3/t0 - 274*t1**2/t0 + 419*t1/t0 - 406/t0 + 224/(t0*t1) - 52/(t0*t1**2) + 3*t1**4/t0**2 - 17*t1**3/t0**2 + 46*t1**2/t0**2 - 77*t1/t0**2 + 83/t0**2 - 52/(t0**2*t1) + 14/(t0**2*t1**2),"[[  14  -52   83  -77   46  -17    3    0]
 [ -52  224 -406  419 -274  110  -22    1]
 [  83 -406  821 -920  638 -271   61   -5]
 [ -77  419 -920 1078 -751  321  -78    8]
 [  46 -274  638 -751  494 -194   45   -4]
 [ -17  110 -271  321 -194   60   -9    0]
 [   3  -22   61  -78   45   -9    0    0]
 [   0    1   -5    8   -4    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 348]]",78*x**2 + (-7/x**3 - 7/x**5)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-9*x**3 - 214*x - 877/x - 1325/x**3 - 762/x**5 - 109/x**7) + (y**4 + y**(-4))*(30*x**2 + 327 + 912/x**2 + 943/x**4 + 313/x**6 + 14/x**8) + (y**6 + y**(-6))*(-48*x - 345/x - 689/x**3 - 466/x**5 - 74/x**7) + (y**8 + y**(-8))*(52 + 266/x**2 + 367/x**4 + 141/x**6 + 7/x**8) + (y**10 + y**(-10))*(-41/x - 143/x**3 - 121/x**5 - 19/x**7) + (y**12 + y**(-12))*(22/x**2 + 47/x**4 + 18/x**6) + 575 + 1324/x**2 + (y**16 + y**(-16))/x**4 + 1222/x**4 + 378/x**6 + 16/x**8,7*t0**6*t1**2 - 19*t0**6*t1 + 18*t0**6 - 7*t0**6/t1 + t0**6/t1**2 + 14*t0**5*t1**3 - 74*t0**5*t1**2 + 141*t0**5*t1 - 121*t0**5 + 47*t0**5/t1 - 7*t0**5/t1**2 + 16*t0**4*t1**4 - 109*t0**4*t1**3 + 313*t0**4*t1**2 - 466*t0**4*t1 + 367*t0**4 - 143*t0**4/t1 + 22*t0**4/t1**2 + 14*t0**3*t1**5 - 109*t0**3*t1**4 + 378*t0**3*t1**3 - 762*t0**3*t1**2 + 943*t0**3*t1 - 689*t0**3 + 266*t0**3/t1 - 41*t0**3/t1**2 + 7*t0**2*t1**6 - 74*t0**2*t1**5 + 313*t0**2*t1**4 - 762*t0**2*t1**3 + 1222*t0**2*t1**2 - 1325*t0**2*t1 + 912*t0**2 - 345*t0**2/t1 + 52*t0**2/t1**2 - 19*t0*t1**6 + 141*t0*t1**5 - 466*t0*t1**4 + 943*t0*t1**3 - 1325*t0*t1**2 + 1324*t0*t1 - 877*t0 + 327*t0/t1 - 48*t0/t1**2 + 18*t1**6 - 121*t1**5 + 367*t1**4 - 689*t1**3 + 912*t1**2 - 877*t1 + 575 - 214/t1 + 30/t1**2 - 7*t1**6/t0 + 47*t1**5/t0 - 143*t1**4/t0 + 266*t1**3/t0 - 345*t1**2/t0 + 327*t1/t0 - 214/t0 + 78/(t0*t1) - 9/(t0*t1**2) + t1**6/t0**2 - 7*t1**5/t0**2 + 22*t1**4/t0**2 - 41*t1**3/t0**2 + 52*t1**2/t0**2 - 48*t1/t0**2 + 30/t0**2 - 9/(t0**2*t1),"[[    0    -9    30   -48    52   -41    22    -7     1]
 [   -9    78  -214   327  -345   266  -143    47    -7]
 [   30  -214   575  -877   912  -689   367  -121    18]
 [  -48   327  -877  1324 -1325   943  -466   141   -19]
 [   52  -345   912 -1325  1222  -762   313   -74     7]
 [  -41   266  -689   943  -762   378  -109    14     0]
 [   22  -143   367  -466   313  -109    16     0     0]
 [   -7    47  -121   141   -74    14     0     0     0]
 [    1    -7    18   -19     7     0     0     0     0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 349]]",180*x**2 + (3/x**2 + x**(-4))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-21*x**3 - 477*x - 1636/x - 1805/x**3 - 702/x**5 - 77/x**7) + (y**4 + y**(-4))*(69*x**2 + 609 + 1217/x**2 + 810/x**4 + 177/x**6 + 7/x**8) + (y**6 + y**(-6))*(-91*x - 425/x - 506/x**3 - 191/x**5 - 19/x**7) + (y**8 + y**(-8))*(61 + 161/x**2 + 104/x**4 + 18/x**6) + (y**10 + y**(-10))*(-21/x - 28/x**3 - 7/x**5) + 1237 + 2286/x**2 + 1496/x**4 + 328/x**6 + 12/x**8,7*t0**5*t1**3 - 19*t0**5*t1**2 + 18*t0**5*t1 - 7*t0**5 + t0**5/t1 + 12*t0**4*t1**4 - 77*t0**4*t1**3 + 177*t0**4*t1**2 - 191*t0**4*t1 + 104*t0**4 - 28*t0**4/t1 + 3*t0**4/t1**2 + 7*t0**3*t1**5 - 77*t0**3*t1**4 + 328*t0**3*t1**3 - 702*t0**3*t1**2 + 810*t0**3*t1 - 506*t0**3 + 161*t0**3/t1 - 21*t0**3/t1**2 - 19*t0**2*t1**5 + 177*t0**2*t1**4 - 702*t0**2*t1**3 + 1496*t0**2*t1**2 - 1805*t0**2*t1 + 1217*t0**2 - 425*t0**2/t1 + 61*t0**2/t1**2 + 18*t0*t1**5 - 191*t0*t1**4 + 810*t0*t1**3 - 1805*t0*t1**2 + 2286*t0*t1 - 1636*t0 + 609*t0/t1 - 91*t0/t1**2 - 7*t1**5 + 104*t1**4 - 506*t1**3 + 1217*t1**2 - 1636*t1 + 1237 - 477/t1 + 69/t1**2 + t1**5/t0 - 28*t1**4/t0 + 161*t1**3/t0 - 425*t1**2/t0 + 609*t1/t0 - 477/t0 + 180/(t0*t1) - 21/(t0*t1**2) + 3*t1**4/t0**2 - 21*t1**3/t0**2 + 61*t1**2/t0**2 - 91*t1/t0**2 + 69/t0**2 - 21/(t0**2*t1),"[[    0   -21    69   -91    61   -21     3     0]
 [  -21   180  -477   609  -425   161   -28     1]
 [   69  -477  1237 -1636  1217  -506   104    -7]
 [  -91   609 -1636  2286 -1805   810  -191    18]
 [   61  -425  1217 -1805  1496  -702   177   -19]
 [  -21   161  -506   810  -702   328   -77     7]
 [    3   -28   104  -191   177   -77    12     0]
 [    0     1    -7    18   -19     7     0     0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 350]]",136*x**4 + 1240*x**2 + y**16 + (-7*x - 7/x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-16*x**5 - 479*x**3 - 1891*x - 2297/x - 977/x**3 - 108/x**5) + (y**4 + y**(-4))*(103*x**4 + 849*x**2 + 1732 + 1206/x**2 + 268/x**4 + 9/x**6) + (y**6 + y**(-6))*(-9*x**5 - 226*x**3 - 841*x - 945/x - 351/x**3 - 30/x**5) + (y**8 + y**(-8))*(27*x**4 + 246*x**2 + 483 + 286/x**2 + 43/x**4) + (y**10 + y**(-10))*(-33*x**3 - 149*x - 153/x - 37/x**3) + (y**12 + y**(-12))*(21*x**2 + 49 + 21/x**2) + 2641 + y**(-16) + 1932/x**2 + 460/x**4 + 16/x**6,9*t0**4*t1**2 - 30*t0**4*t1 + 43*t0**4 - 37*t0**4/t1 + 21*t0**4/t1**2 - 7*t0**4/t1**3 + t0**4/t1**4 + 16*t0**3*t1**3 - 108*t0**3*t1**2 + 268*t0**3*t1 - 351*t0**3 + 286*t0**3/t1 - 153*t0**3/t1**2 + 49*t0**3/t1**3 - 7*t0**3/t1**4 + 9*t0**2*t1**4 - 108*t0**2*t1**3 + 460*t0**2*t1**2 - 977*t0**2*t1 + 1206*t0**2 - 945*t0**2/t1 + 483*t0**2/t1**2 - 149*t0**2/t1**3 + 21*t0**2/t1**4 - 30*t0*t1**4 + 268*t0*t1**3 - 977*t0*t1**2 + 1932*t0*t1 - 2297*t0 + 1732*t0/t1 - 841*t0/t1**2 + 246*t0/t1**3 - 33*t0/t1**4 + 43*t1**4 - 351*t1**3 + 1206*t1**2 - 2297*t1 + 2641 - 1891/t1 + 849/t1**2 - 226/t1**3 + 27/t1**4 - 37*t1**4/t0 + 286*t1**3/t0 - 945*t1**2/t0 + 1732*t1/t0 - 1891/t0 + 1240/(t0*t1) - 479/(t0*t1**2) + 103/(t0*t1**3) - 9/(t0*t1**4) + 21*t1**4/t0**2 - 153*t1**3/t0**2 + 483*t1**2/t0**2 - 841*t1/t0**2 + 849/t0**2 - 479/(t0**2*t1) + 136/(t0**2*t1**2) - 16/(t0**2*t1**3) - 7*t1**4/t0**3 + 49*t1**3/t0**3 - 149*t1**2/t0**3 + 246*t1/t0**3 - 226/t0**3 + 103/(t0**3*t1) - 16/(t0**3*t1**2) + t1**4/t0**4 - 7*t1**3/t0**4 + 21*t1**2/t0**4 - 33*t1/t0**4 + 27/t0**4 - 9/(t0**4*t1),"[[    0     0     0    -9    27   -33    21    -7     1]
 [    0     0   -16   103  -226   246  -149    49    -7]
 [    0   -16   136  -479   849  -841   483  -153    21]
 [   -9   103  -479  1240 -1891  1732  -945   286   -37]
 [   27  -226   849 -1891  2641 -2297  1206  -351    43]
 [  -33   246  -841  1732 -2297  1932  -977   268   -30]
 [   21  -149   483  -945  1206  -977   460  -108     9]
 [   -7    49  -153   286  -351   268  -108    16     0]
 [    1    -7    21   -37    43   -30     9     0     0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 351]]",114*x**4 + 998*x**2 + y**16 + (-7*x - 7/x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-14*x**5 - 401*x**3 - 1504*x - 1743/x - 703/x**3 - 77/x**5) + (y**4 + y**(-4))*(93*x**4 + 717*x**2 + 1386 + 915/x**2 + 194/x**4 + 7/x**6) + (y**6 + y**(-6))*(-9*x**5 - 207*x**3 - 723*x - 771/x - 269/x**3 - 23/x**5) + (y**8 + y**(-8))*(27*x**4 + 229*x**2 + 428 + 240/x**2 + 34/x**4) + (y**10 + y**(-10))*(-33*x**3 - 142*x - 141/x - 32/x**3) + (y**12 + y**(-12))*(21*x**2 + 48 + 20/x**2) + 2031 + y**(-16) + 1416/x**2 + 322/x**4 + 12/x**6,7*t0**4*t1**2 - 23*t0**4*t1 + 34*t0**4 - 32*t0**4/t1 + 20*t0**4/t1**2 - 7*t0**4/t1**3 + t0**4/t1**4 + 12*t0**3*t1**3 - 77*t0**3*t1**2 + 194*t0**3*t1 - 269*t0**3 + 240*t0**3/t1 - 141*t0**3/t1**2 + 48*t0**3/t1**3 - 7*t0**3/t1**4 + 7*t0**2*t1**4 - 77*t0**2*t1**3 + 322*t0**2*t1**2 - 703*t0**2*t1 + 915*t0**2 - 771*t0**2/t1 + 428*t0**2/t1**2 - 142*t0**2/t1**3 + 21*t0**2/t1**4 - 23*t0*t1**4 + 194*t0*t1**3 - 703*t0*t1**2 + 1416*t0*t1 - 1743*t0 + 1386*t0/t1 - 723*t0/t1**2 + 229*t0/t1**3 - 33*t0/t1**4 + 34*t1**4 - 269*t1**3 + 915*t1**2 - 1743*t1 + 2031 - 1504/t1 + 717/t1**2 - 207/t1**3 + 27/t1**4 - 32*t1**4/t0 + 240*t1**3/t0 - 771*t1**2/t0 + 1386*t1/t0 - 1504/t0 + 998/(t0*t1) - 401/(t0*t1**2) + 93/(t0*t1**3) - 9/(t0*t1**4) + 20*t1**4/t0**2 - 141*t1**3/t0**2 + 428*t1**2/t0**2 - 723*t1/t0**2 + 717/t0**2 - 401/(t0**2*t1) + 114/(t0**2*t1**2) - 14/(t0**2*t1**3) - 7*t1**4/t0**3 + 48*t1**3/t0**3 - 142*t1**2/t0**3 + 229*t1/t0**3 - 207/t0**3 + 93/(t0**3*t1) - 14/(t0**3*t1**2) + t1**4/t0**4 - 7*t1**3/t0**4 + 21*t1**2/t0**4 - 33*t1/t0**4 + 27/t0**4 - 9/(t0**4*t1),"[[    0     0     0    -9    27   -33    21    -7     1]
 [    0     0   -14    93  -207   229  -142    48    -7]
 [    0   -14   114  -401   717  -723   428  -141    20]
 [   -9    93  -401   998 -1504  1386  -771   240   -32]
 [   27  -207   717 -1504  2031 -1743   915  -269    34]
 [  -33   229  -723  1386 -1743  1416  -703   194   -23]
 [   21  -142   428  -771   915  -703   322   -77     7]
 [   -7    48  -141   240  -269   194   -77    12     0]
 [    1    -7    20   -32    34   -23     7     0     0]]",0
