key,original,newExpr,A,test
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 63]]",8*x**6 + 130*x**4 + 322*x**2 + (y**2 + y**(-2))*(-39*x**5 - 204*x**3 - 265*x - 118/x - 18/x**3) + (y**4 + y**(-4))*(4*x**6 + 64*x**4 + 155*x**2 + 103 + 22/x**2) + (y**6 + y**(-6))*(-7*x**5 - 43*x**3 - 49*x - 13/x) + (y**8 + y**(-8))*(3*x**4 + 10*x**2 + 3) + 247 + 72/x**2 + 6/x**4,6*t0**2*t1**2 - 18*t0**2*t1 + 22*t0**2 - 13*t0**2/t1 + 3*t0**2/t1**2 - 18*t0*t1**2 + 72*t0*t1 - 118*t0 + 103*t0/t1 - 49*t0/t1**2 + 10*t0/t1**3 + 22*t1**2 - 118*t1 + 247 - 265/t1 + 155/t1**2 - 43/t1**3 + 3/t1**4 - 13*t1**2/t0 + 103*t1/t0 - 265/t0 + 322/(t0*t1) - 204/(t0*t1**2) + 64/(t0*t1**3) - 7/(t0*t1**4) + 3*t1**2/t0**2 - 49*t1/t0**2 + 155/t0**2 - 204/(t0**2*t1) + 130/(t0**2*t1**2) - 39/(t0**2*t1**3) + 4/(t0**2*t1**4) + 10*t1/t0**3 - 43/t0**3 + 64/(t0**3*t1) - 39/(t0**3*t1**2) + 8/(t0**3*t1**3) + 3/t0**4 - 7/(t0**4*t1) + 4/(t0**4*t1**2),"[[   0    0    4   -7    3    0    0]
 [   0    8  -39   64  -43   10    0]
 [   4  -39  130 -204  155  -49    3]
 [  -7   64 -204  322 -265  103  -13]
 [   3  -43  155 -265  247 -118   22]
 [   0   10  -49  103 -118   72  -18]
 [   0    0    3  -13   22  -18    6]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 64]]",58*x**2 + (y**2 + y**(-2))*(-10*x**3 - 109*x - 180/x - 109/x**3 - 30/x**5 - 2/x**7) + (y**4 + y**(-4))*(24*x**2 + 88 + 78/x**2 + 29/x**4 + 4/x**6) + (y**6 + y**(-6))*(-19*x - 30/x - 14/x**3 - 3/x**5) + (y**8 + y**(-8))*(5 + 3/x**2 + x**(-4)) + 201 + 194/x**2 + 82/x**4 + 14/x**6,-2*t0**4*t1**3 + 4*t0**4*t1**2 - 3*t0**4*t1 + t0**4 - 2*t0**3*t1**4 + 14*t0**3*t1**3 - 30*t0**3*t1**2 + 29*t0**3*t1 - 14*t0**3 + 3*t0**3/t1 + 4*t0**2*t1**4 - 30*t0**2*t1**3 + 82*t0**2*t1**2 - 109*t0**2*t1 + 78*t0**2 - 30*t0**2/t1 + 5*t0**2/t1**2 - 3*t0*t1**4 + 29*t0*t1**3 - 109*t0*t1**2 + 194*t0*t1 - 180*t0 + 88*t0/t1 - 19*t0/t1**2 + t1**4 - 14*t1**3 + 78*t1**2 - 180*t1 + 201 - 109/t1 + 24/t1**2 + 3*t1**3/t0 - 30*t1**2/t0 + 88*t1/t0 - 109/t0 + 58/(t0*t1) - 10/(t0*t1**2) + 5*t1**2/t0**2 - 19*t1/t0**2 + 24/t0**2 - 10/(t0**2*t1),"[[   0  -10   24  -19    5    0    0]
 [ -10   58 -109   88  -30    3    0]
 [  24 -109  201 -180   78  -14    1]
 [ -19   88 -180  194 -109   29   -3]
 [   5  -30   78 -109   82  -30    4]
 [   0    3  -14   29  -30   14   -2]
 [   0    0    1   -3    4   -2    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 65]]",10*x**2 + (y**2 + y**(-2))*(-28*x - 129/x - 158/x**3 - 69/x**5 - 12/x**7) + (y**4 + y**(-4))*(32 + 90/x**2 + 66/x**4 + 21/x**6 + 2/x**8) + (y**6 + y**(-6))*(-19/x - 30/x**3 - 14/x**5 - 3/x**7) + (y**8 + y**(-8))*(5/x**2 + 3/x**4 + x**(-6)) + 95 + 202/x**2 + 138/x**4 + 38/x**6 + 2/x**8,2*t0**5*t1**3 - 3*t0**5*t1**2 + t0**5*t1 + 2*t0**4*t1**4 - 12*t0**4*t1**3 + 21*t0**4*t1**2 - 14*t0**4*t1 + 3*t0**4 + 2*t0**3*t1**5 - 12*t0**3*t1**4 + 38*t0**3*t1**3 - 69*t0**3*t1**2 + 66*t0**3*t1 - 30*t0**3 + 5*t0**3/t1 - 3*t0**2*t1**5 + 21*t0**2*t1**4 - 69*t0**2*t1**3 + 138*t0**2*t1**2 - 158*t0**2*t1 + 90*t0**2 - 19*t0**2/t1 + t0*t1**5 - 14*t0*t1**4 + 66*t0*t1**3 - 158*t0*t1**2 + 202*t0*t1 - 129*t0 + 32*t0/t1 + 3*t1**4 - 30*t1**3 + 90*t1**2 - 129*t1 + 95 - 28/t1 + 5*t1**3/t0 - 19*t1**2/t0 + 32*t1/t0 - 28/t0 + 10/(t0*t1),"[[  10  -28   32  -19    5    0    0]
 [ -28   95 -129   90  -30    3    0]
 [  32 -129  202 -158   66  -14    1]
 [ -19   90 -158  138  -69   21   -3]
 [   5  -30   66  -69   38  -12    2]
 [   0    3  -14   21  -12    2    0]
 [   0    0    1   -3    2    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 66]]",66*x**4 + 490*x**2 + y**12 + (-8*x - 8/x)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-8*x**5 - 184*x**3 - 651*x - 672/x - 207/x**3 - 10/x**5) + (y**4 + y**(-4))*(27*x**4 + 241*x**2 + 463 + 260/x**2 + 33/x**4) + (y**6 + y**(-6))*(-36*x**3 - 165*x - 171/x - 42/x**3) + (y**8 + y**(-8))*(24*x**2 + 58 + 26/x**2) + 901 + y**(-12) + 524/x**2 + 78/x**4,-10*t0**3*t1**2 + 33*t0**3*t1 - 42*t0**3 + 26*t0**3/t1 - 8*t0**3/t1**2 + t0**3/t1**3 - 10*t0**2*t1**3 + 78*t0**2*t1**2 - 207*t0**2*t1 + 260*t0**2 - 171*t0**2/t1 + 58*t0**2/t1**2 - 8*t0**2/t1**3 + 33*t0*t1**3 - 207*t0*t1**2 + 524*t0*t1 - 672*t0 + 463*t0/t1 - 165*t0/t1**2 + 24*t0/t1**3 - 42*t1**3 + 260*t1**2 - 672*t1 + 901 - 651/t1 + 241/t1**2 - 36/t1**3 + 26*t1**3/t0 - 171*t1**2/t0 + 463*t1/t0 - 651/t0 + 490/(t0*t1) - 184/(t0*t1**2) + 27/(t0*t1**3) - 8*t1**3/t0**2 + 58*t1**2/t0**2 - 165*t1/t0**2 + 241/t0**2 - 184/(t0**2*t1) + 66/(t0**2*t1**2) - 8/(t0**2*t1**3) + t1**3/t0**3 - 8*t1**2/t0**3 + 24*t1/t0**3 - 36/t0**3 + 27/(t0**3*t1) - 8/(t0**3*t1**2),"[[   0   -8   27  -36   24   -8    1]
 [  -8   66 -184  241 -165   58   -8]
 [  27 -184  490 -651  463 -171   26]
 [ -36  241 -651  901 -672  260  -42]
 [  24 -165  463 -672  524 -207   33]
 [  -8   58 -171  260 -207   78  -10]
 [   1   -8   26  -42   33  -10    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 67]]",18*x**6 + 134*x**4 + 322*x**2 + (y**2 + y**(-2))*(-2*x**7 - 44*x**5 - 185*x**3 - 292*x - 163/x - 14/x**3) + (y**4 + y**(-4))*(4*x**6 + 47*x**4 + 135*x**2 + 142 + 36/x**2) + (y**6 + y**(-6))*(-3*x**5 - 25*x**3 - 53*x - 31/x) + (y**8 + y**(-8))*(x**4 + 6*x**2 + 9) + 309 + 82/x**2,-14*t0**2*t1 + 36*t0**2 - 31*t0**2/t1 + 9*t0**2/t1**2 - 14*t0*t1**2 + 82*t0*t1 - 163*t0 + 142*t0/t1 - 53*t0/t1**2 + 6*t0/t1**3 + 36*t1**2 - 163*t1 + 309 - 292/t1 + 135/t1**2 - 25/t1**3 + t1**(-4) - 31*t1**2/t0 + 142*t1/t0 - 292/t0 + 322/(t0*t1) - 185/(t0*t1**2) + 47/(t0*t1**3) - 3/(t0*t1**4) + 9*t1**2/t0**2 - 53*t1/t0**2 + 135/t0**2 - 185/(t0**2*t1) + 134/(t0**2*t1**2) - 44/(t0**2*t1**3) + 4/(t0**2*t1**4) + 6*t1/t0**3 - 25/t0**3 + 47/(t0**3*t1) - 44/(t0**3*t1**2) + 18/(t0**3*t1**3) - 2/(t0**3*t1**4) + t0**(-4) - 3/(t0**4*t1) + 4/(t0**4*t1**2) - 2/(t0**4*t1**3),"[[   0   -2    4   -3    1    0    0]
 [  -2   18  -44   47  -25    6    0]
 [   4  -44  134 -185  135  -53    9]
 [  -3   47 -185  322 -292  142  -31]
 [   1  -25  135 -292  309 -163   36]
 [   0    6  -53  142 -163   82  -14]
 [   0    0    9  -31   36  -14    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 68]]",12*x**4 + 64*x**2 + (1 + 3/x**2)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-2*x**5 - 26*x**3 - 86*x - 117/x - 59/x**3 - 4/x**5) + (y**4 + y**(-4))*(4*x**4 + 32*x**2 + 82 + 85/x**2 + 22/x**4) + (y**6 + y**(-6))*(-4*x**3 - 30*x - 64/x - 42/x**3 - 4/x**5) + (y**8 + y**(-8))*(4*x**2 + 23 + 35/x**2 + 10/x**4) + (y**10 + y**(-10))*(-3*x - 12/x - 9/x**3) + 123 + 102/x**2 + 22/x**4,-4*t0**4*t1 + 10*t0**4 - 9*t0**4/t1 + 3*t0**4/t1**2 - 4*t0**3*t1**2 + 22*t0**3*t1 - 42*t0**3 + 35*t0**3/t1 - 12*t0**3/t1**2 + t0**3/t1**3 - 4*t0**2*t1**3 + 22*t0**2*t1**2 - 59*t0**2*t1 + 85*t0**2 - 64*t0**2/t1 + 23*t0**2/t1**2 - 3*t0**2/t1**3 - 4*t0*t1**4 + 22*t0*t1**3 - 59*t0*t1**2 + 102*t0*t1 - 117*t0 + 82*t0/t1 - 30*t0/t1**2 + 4*t0/t1**3 + 10*t1**4 - 42*t1**3 + 85*t1**2 - 117*t1 + 123 - 86/t1 + 32/t1**2 - 4/t1**3 - 9*t1**4/t0 + 35*t1**3/t0 - 64*t1**2/t0 + 82*t1/t0 - 86/t0 + 64/(t0*t1) - 26/(t0*t1**2) + 4/(t0*t1**3) + 3*t1**4/t0**2 - 12*t1**3/t0**2 + 23*t1**2/t0**2 - 30*t1/t0**2 + 32/t0**2 - 26/(t0**2*t1) + 12/(t0**2*t1**2) - 2/(t0**2*t1**3) + t1**3/t0**3 - 3*t1**2/t0**3 + 4*t1/t0**3 - 4/t0**3 + 4/(t0**3*t1) - 2/(t0**3*t1**2),"[[   0   -2    4   -4    4   -3    1    0]
 [  -2   12  -26   32  -30   23  -12    3]
 [   4  -26   64  -86   82  -64   35   -9]
 [  -4   32  -86  123 -117   85  -42   10]
 [   4  -30   82 -117  102  -59   22   -4]
 [  -3   23  -64   85  -59   22   -4    0]
 [   1  -12   35  -42   22   -4    0    0]
 [   0    3   -9   10   -4    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 69]]",40*x**4 + 222*x**2 + (y**2 + y**(-2))*(-6*x**5 - 89*x**3 - 270*x - 257/x - 74/x**3 - 4/x**5) + (y**4 + y**(-4))*(14*x**4 + 92*x**2 + 165 + 83/x**2 + 10/x**4) + (y**6 + y**(-6))*(-11*x**3 - 47*x - 45/x - 9/x**3) + (y**8 + y**(-8))*(3*x**2 + 10 + 3/x**2) + 373 + 200/x**2 + 30/x**4,-4*t0**3*t1**2 + 10*t0**3*t1 - 9*t0**3 + 3*t0**3/t1 - 4*t0**2*t1**3 + 30*t0**2*t1**2 - 74*t0**2*t1 + 83*t0**2 - 45*t0**2/t1 + 10*t0**2/t1**2 + 10*t0*t1**3 - 74*t0*t1**2 + 200*t0*t1 - 257*t0 + 165*t0/t1 - 47*t0/t1**2 + 3*t0/t1**3 - 9*t1**3 + 83*t1**2 - 257*t1 + 373 - 270/t1 + 92/t1**2 - 11/t1**3 + 3*t1**3/t0 - 45*t1**2/t0 + 165*t1/t0 - 270/t0 + 222/(t0*t1) - 89/(t0*t1**2) + 14/(t0*t1**3) + 10*t1**2/t0**2 - 47*t1/t0**2 + 92/t0**2 - 89/(t0**2*t1) + 40/(t0**2*t1**2) - 6/(t0**2*t1**3) + 3*t1/t0**3 - 11/t0**3 + 14/(t0**3*t1) - 6/(t0**3*t1**2),"[[   0   -6   14  -11    3    0    0]
 [  -6   40  -89   92  -47   10    0]
 [  14  -89  222 -270  165  -45    3]
 [ -11   92 -270  373 -257   83   -9]
 [   3  -47  165 -257  200  -74   10]
 [   0   10  -45   83  -74   30   -4]
 [   0    0    3   -9   10   -4    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 70]]",2*x**8 + 28*x**6 + 82*x**4 + 78*x**2 + (x**6 + 3*x**4)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-10*x**7 - 56*x**5 - 83*x**3 - 47*x - 10/x) + (y**4 + y**(-4))*(2*x**8 + 28*x**6 + 70*x**4 + 49*x**2 + 12) + (y**6 + y**(-6))*(-10*x**7 - 44*x**5 - 46*x**3 - 12*x) + (y**8 + y**(-8))*(2*x**8 + 17*x**6 + 33*x**4 + 12*x**2) + (y**10 + y**(-10))*(-3*x**7 - 12*x**5 - 9*x**3) + 33 + 4/x**2,4*t0*t1 - 10*t0 + 12*t0/t1 - 12*t0/t1**2 + 12*t0/t1**3 - 9*t0/t1**4 + 3*t0/t1**5 - 10*t1 + 33 - 47/t1 + 49/t1**2 - 46/t1**3 + 33/t1**4 - 12/t1**5 + t1**(-6) + 12*t1/t0 - 47/t0 + 78/(t0*t1) - 83/(t0*t1**2) + 70/(t0*t1**3) - 44/(t0*t1**4) + 17/(t0*t1**5) - 3/(t0*t1**6) - 12*t1/t0**2 + 49/t0**2 - 83/(t0**2*t1) + 82/(t0**2*t1**2) - 56/(t0**2*t1**3) + 28/(t0**2*t1**4) - 10/(t0**2*t1**5) + 2/(t0**2*t1**6) + 12*t1/t0**3 - 46/t0**3 + 70/(t0**3*t1) - 56/(t0**3*t1**2) + 28/(t0**3*t1**3) - 10/(t0**3*t1**4) + 2/(t0**3*t1**5) - 9*t1/t0**4 + 33/t0**4 - 44/(t0**4*t1) + 28/(t0**4*t1**2) - 10/(t0**4*t1**3) + 2/(t0**4*t1**4) + 3*t1/t0**5 - 12/t0**5 + 17/(t0**5*t1) - 10/(t0**5*t1**2) + 2/(t0**5*t1**3) + t0**(-6) - 3/(t0**6*t1) + 2/(t0**6*t1**2),"[[  0   0   0   0   2  -3   1   0]
 [  0   0   0   2 -10  17 -12   3]
 [  0   0   2 -10  28 -44  33  -9]
 [  0   2 -10  28 -56  70 -46  12]
 [  2 -10  28 -56  82 -83  49 -12]
 [ -3  17 -44  70 -83  78 -47  12]
 [  1 -12  33 -46  49 -47  33 -10]
 [  0   3  -9  12 -12  12 -10   4]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 71]]",12*x**2 + (y**2 + y**(-2))*(-38*x - 207/x - 270/x**3 - 115/x**5 - 14/x**7) + (y**4 + y**(-4))*(50 + 152/x**2 + 115/x**4 + 29/x**6 + 2/x**8) + (y**6 + y**(-6))*(-33/x - 53/x**3 - 23/x**5 - 3/x**7) + (y**8 + y**(-8))*(9/x**2 + 6/x**4 + x**(-6)) + 141 + 334/x**2 + 240/x**4 + 56/x**6 + 2/x**8,2*t0**5*t1**3 - 3*t0**5*t1**2 + t0**5*t1 + 2*t0**4*t1**4 - 14*t0**4*t1**3 + 29*t0**4*t1**2 - 23*t0**4*t1 + 6*t0**4 + 2*t0**3*t1**5 - 14*t0**3*t1**4 + 56*t0**3*t1**3 - 115*t0**3*t1**2 + 115*t0**3*t1 - 53*t0**3 + 9*t0**3/t1 - 3*t0**2*t1**5 + 29*t0**2*t1**4 - 115*t0**2*t1**3 + 240*t0**2*t1**2 - 270*t0**2*t1 + 152*t0**2 - 33*t0**2/t1 + t0*t1**5 - 23*t0*t1**4 + 115*t0*t1**3 - 270*t0*t1**2 + 334*t0*t1 - 207*t0 + 50*t0/t1 + 6*t1**4 - 53*t1**3 + 152*t1**2 - 207*t1 + 141 - 38/t1 + 9*t1**3/t0 - 33*t1**2/t0 + 50*t1/t0 - 38/t0 + 12/(t0*t1),"[[  12  -38   50  -33    9    0    0]
 [ -38  141 -207  152  -53    6    0]
 [  50 -207  334 -270  115  -23    1]
 [ -33  152 -270  240 -115   29   -3]
 [   9  -53  115 -115   56  -14    2]
 [   0    6  -23   29  -14    2    0]
 [   0    0    1   -3    2    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 72]]",10*x**4 + 174*x**2 + (-8/x - 8/x**3)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-39*x**3 - 319*x - 697/x - 503/x**3 - 86/x**5) + (y**4 + y**(-4))*(64*x**2 + 317 + 435/x**2 + 168/x**4 + 8/x**6) + (y**6 + y**(-6))*(-57*x - 183/x - 148/x**3 - 22/x**5) + (y**8 + y**(-8))*(29 + 58/x**2 + 21/x**4) + 645 + (y**12 + y**(-12))/x**2 + 794/x**2 + 300/x**4 + 16/x**6,8*t0**4*t1**2 - 22*t0**4*t1 + 21*t0**4 - 8*t0**4/t1 + t0**4/t1**2 + 16*t0**3*t1**3 - 86*t0**3*t1**2 + 168*t0**3*t1 - 148*t0**3 + 58*t0**3/t1 - 8*t0**3/t1**2 + 8*t0**2*t1**4 - 86*t0**2*t1**3 + 300*t0**2*t1**2 - 503*t0**2*t1 + 435*t0**2 - 183*t0**2/t1 + 29*t0**2/t1**2 - 22*t0*t1**4 + 168*t0*t1**3 - 503*t0*t1**2 + 794*t0*t1 - 697*t0 + 317*t0/t1 - 57*t0/t1**2 + 21*t1**4 - 148*t1**3 + 435*t1**2 - 697*t1 + 645 - 319/t1 + 64/t1**2 - 8*t1**4/t0 + 58*t1**3/t0 - 183*t1**2/t0 + 317*t1/t0 - 319/t0 + 174/(t0*t1) - 39/(t0*t1**2) + t1**4/t0**2 - 8*t1**3/t0**2 + 29*t1**2/t0**2 - 57*t1/t0**2 + 64/t0**2 - 39/(t0**2*t1) + 10/(t0**2*t1**2),"[[  10  -39   64  -57   29   -8    1]
 [ -39  174 -319  317 -183   58   -8]
 [  64 -319  645 -697  435 -148   21]
 [ -57  317 -697  794 -503  168  -22]
 [  29 -183  435 -503  300  -86    8]
 [  -8   58 -148  168  -86   16    0]
 [   1   -8   21  -22    8    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 73]]",4*x**2 + (3/x**4 + x**(-6))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-13*x - 101/x - 234/x**3 - 177/x**5 - 31/x**7) + (y**4 + y**(-4))*(23 + 122/x**2 + 180/x**4 + 73/x**6 + 4/x**8) + (y**6 + y**(-6))*(-27/x - 97/x**3 - 87/x**5 - 17/x**7) + (y**8 + y**(-8))*(21/x**2 + 50/x**4 + 24/x**6 + 2/x**8) + (y**10 + y**(-10))*(-11/x**3 - 14/x**5 - 3/x**7) + 53 + 198/x**2 + 258/x**4 + 100/x**6 + 6/x**8,2*t0**6*t1**2 - 3*t0**6*t1 + t0**6 + 4*t0**5*t1**3 - 17*t0**5*t1**2 + 24*t0**5*t1 - 14*t0**5 + 3*t0**5/t1 + 6*t0**4*t1**4 - 31*t0**4*t1**3 + 73*t0**4*t1**2 - 87*t0**4*t1 + 50*t0**4 - 11*t0**4/t1 + 4*t0**3*t1**5 - 31*t0**3*t1**4 + 100*t0**3*t1**3 - 177*t0**3*t1**2 + 180*t0**3*t1 - 97*t0**3 + 21*t0**3/t1 + 2*t0**2*t1**6 - 17*t0**2*t1**5 + 73*t0**2*t1**4 - 177*t0**2*t1**3 + 258*t0**2*t1**2 - 234*t0**2*t1 + 122*t0**2 - 27*t0**2/t1 - 3*t0*t1**6 + 24*t0*t1**5 - 87*t0*t1**4 + 180*t0*t1**3 - 234*t0*t1**2 + 198*t0*t1 - 101*t0 + 23*t0/t1 + t1**6 - 14*t1**5 + 50*t1**4 - 97*t1**3 + 122*t1**2 - 101*t1 + 53 - 13/t1 + 3*t1**5/t0 - 11*t1**4/t0 + 21*t1**3/t0 - 27*t1**2/t0 + 23*t1/t0 - 13/t0 + 4/(t0*t1),"[[   4  -13   23  -27   21  -11    3    0]
 [ -13   53 -101  122  -97   50  -14    1]
 [  23 -101  198 -234  180  -87   24   -3]
 [ -27  122 -234  258 -177   73  -17    2]
 [  21  -97  180 -177  100  -31    4    0]
 [ -11   50  -87   73  -31    6    0    0]
 [   3  -14   24  -17    4    0    0    0]
 [   0    1   -3    2    0    0    0    0]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 74]]",2*x**8 + 28*x**6 + 88*x**4 + 122*x**2 + (y**2 + y**(-2))*(-10*x**7 - 48*x**5 - 100*x**3 - 78*x - 16/x) + (y**4 + y**(-4))*(2*x**8 + 17*x**6 + 47*x**4 + 61*x**2 + 20) + (y**6 + y**(-6))*(-3*x**7 - 12*x**5 - 24*x**3 - 15*x) + (y**8 + y**(-8))*(x**6 + 3*x**4 + 5*x**2) + 55 + 6/x**2,6*t0*t1 - 16*t0 + 20*t0/t1 - 15*t0/t1**2 + 5*t0/t1**3 - 16*t1 + 55 - 78/t1 + 61/t1**2 - 24/t1**3 + 3/t1**4 + 20*t1/t0 - 78/t0 + 122/(t0*t1) - 100/(t0*t1**2) + 47/(t0*t1**3) - 12/(t0*t1**4) + 1/(t0*t1**5) - 15*t1/t0**2 + 61/t0**2 - 100/(t0**2*t1) + 88/(t0**2*t1**2) - 48/(t0**2*t1**3) + 17/(t0**2*t1**4) - 3/(t0**2*t1**5) + 5*t1/t0**3 - 24/t0**3 + 47/(t0**3*t1) - 48/(t0**3*t1**2) + 28/(t0**3*t1**3) - 10/(t0**3*t1**4) + 2/(t0**3*t1**5) + 3/t0**4 - 12/(t0**4*t1) + 17/(t0**4*t1**2) - 10/(t0**4*t1**3) + 2/(t0**4*t1**4) + 1/(t0**5*t1) - 3/(t0**5*t1**2) + 2/(t0**5*t1**3),"[[   0    0    2   -3    1    0    0]
 [   0    2  -10   17  -12    3    0]
 [   2  -10   28  -48   47  -24    5]
 [  -3   17  -48   88 -100   61  -15]
 [   1  -12   47 -100  122  -78   20]
 [   0    3  -24   61  -78   55  -16]
 [   0    0    5  -15   20  -16    6]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 75]]",8*x**2 + (y**2 + y**(-2))*(-15*x - 26/x - 18/x**3 - 10/x**5 - 3/x**7) + (y**4 + y**(-4))*(7 + 5/x**2 + 3/x**4 + x**(-6)) + 37 + 34/x**2 + 22/x**4 + 10/x**6 + 2/x**8,2*t0**4*t1**4 - 3*t0**4*t1**3 + t0**4*t1**2 - 3*t0**3*t1**4 + 10*t0**3*t1**3 - 10*t0**3*t1**2 + 3*t0**3*t1 + t0**2*t1**4 - 10*t0**2*t1**3 + 22*t0**2*t1**2 - 18*t0**2*t1 + 5*t0**2 + 3*t0*t1**3 - 18*t0*t1**2 + 34*t0*t1 - 26*t0 + 7*t0/t1 + 5*t1**2 - 26*t1 + 37 - 15/t1 + 7*t1/t0 - 15/t0 + 8/(t0*t1),"[[  8 -15   7   0   0   0]
 [-15  37 -26   5   0   0]
 [  7 -26  34 -18   3   0]
 [  0   5 -18  22 -10   1]
 [  0   0   3 -10  10  -3]
 [  0   0   0   1  -3   2]]",0
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 76]]",6*x**4 + 130*x**2 + (-5/x - 5/x**3)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-36*x**3 - 245*x - 482/x - 325/x**3 - 52/x**5) + (y**4 + y**(-4))*(4*x**4 + 78*x**2 + 294 + 373/x**2 + 143/x**4 + 7/x**6) + (y**6 + y**(-6))*(-11*x**3 - 100*x - 251/x - 199/x**3 - 37/x**5) + (y**8 + y**(-8))*(15*x**2 + 93 + 151/x**2 + 66/x**4 + 4/x**6) + (y**10 + y**(-10))*(-15*x - 62/x - 57/x**3 - 10/x**5) + (y**12 + y**(-12))*(11 + 26/x**2 + 10/x**4) + 431 + (y**16 + y**(-16))/x**2 + 488/x**2 + 170/x**4 + 8/x**6,4*t0**5*t1 - 10*t0**5 + 10*t0**5/t1 - 5*t0**5/t1**2 + t0**5/t1**3 + 7*t0**4*t1**2 - 37*t0**4*t1 + 66*t0**4 - 57*t0**4/t1 + 26*t0**4/t1**2 - 5*t0**4/t1**3 + 8*t0**3*t1**3 - 52*t0**3*t1**2 + 143*t0**3*t1 - 199*t0**3 + 151*t0**3/t1 - 62*t0**3/t1**2 + 11*t0**3/t1**3 + 7*t0**2*t1**4 - 52*t0**2*t1**3 + 170*t0**2*t1**2 - 325*t0**2*t1 + 373*t0**2 - 251*t0**2/t1 + 93*t0**2/t1**2 - 15*t0**2/t1**3 + 4*t0*t1**5 - 37*t0*t1**4 + 143*t0*t1**3 - 325*t0*t1**2 + 488*t0*t1 - 482*t0 + 294*t0/t1 - 100*t0/t1**2 + 15*t0/t1**3 - 10*t1**5 + 66*t1**4 - 199*t1**3 + 373*t1**2 - 482*t1 + 431 - 245/t1 + 78/t1**2 - 11/t1**3 + 10*t1**5/t0 - 57*t1**4/t0 + 151*t1**3/t0 - 251*t1**2/t0 + 294*t1/t0 - 245/t0 + 130/(t0*t1) - 36/(t0*t1**2) + 4/(t0*t1**3) - 5*t1**5/t0**2 + 26*t1**4/t0**2 - 62*t1**3/t0**2 + 93*t1**2/t0**2 - 100*t1/t0**2 + 78/t0**2 - 36/(t0**2*t1) + 6/(t0**2*t1**2) + t1**5/t0**3 - 5*t1**4/t0**3 + 11*t1**3/t0**3 - 15*t1**2/t0**3 + 15*t1/t0**3 - 11/t0**3 + 4/(t0**3*t1),"[[   0    0    4  -11   15  -15   11   -5    1]
 [   0    6  -36   78 -100   93  -62   26   -5]
 [   4  -36  130 -245  294 -251  151  -57   10]
 [ -11   78 -245  431 -482  373 -199   66  -10]
 [  15 -100  294 -482  488 -325  143  -37    4]
 [ -15   93 -251  373 -325  170  -52    7    0]
 [  11  -62  151 -199  143  -52    8    0    0]
 [  -5   26  -57   66  -37    7    0    0    0]
 [   1   -5   10  -10    4    0    0    0    0]]",0
