key,original,newExpr
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 42]]",40*x**2 + (3/x**2 + x**(-4))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-6*x**3 - 94*x - 276/x - 253/x**3 - 68/x**5 - 3/x**7) + (y**4 + y**(-4))*(17*x**2 + 120 + 218/x**2 + 118/x**4 + 17/x**6) + (y**6 + y**(-6))*(-22*x - 99/x - 108/x**3 - 33/x**5 - 2/x**7) + (y**8 + y**(-8))*(19 + 52/x**2 + 30/x**4 + 4/x**6) + (y**10 + y**(-10))*(-11/x - 14/x**3 - 3/x**5) + 217 + 342/x**2 + 168/x**4 + 20/x**6,-2*t0**5*t1**2 + 4*t0**5*t1 - 3*t0**5 + t0**5/t1 - 3*t0**4*t1**3 + 17*t0**4*t1**2 - 33*t0**4*t1 + 30*t0**4 - 14*t0**4/t1 + 3*t0**4/t1**2 - 3*t0**3*t1**4 + 20*t0**3*t1**3 - 68*t0**3*t1**2 + 118*t0**3*t1 - 108*t0**3 + 52*t0**3/t1 - 11*t0**3/t1**2 - 2*t0**2*t1**5 + 17*t0**2*t1**4 - 68*t0**2*t1**3 + 168*t0**2*t1**2 - 253*t0**2*t1 + 218*t0**2 - 99*t0**2/t1 + 19*t0**2/t1**2 + 4*t0*t1**5 - 33*t0*t1**4 + 118*t0*t1**3 - 253*t0*t1**2 + 342*t0*t1 - 276*t0 + 120*t0/t1 - 22*t0/t1**2 - 3*t1**5 + 30*t1**4 - 108*t1**3 + 218*t1**2 - 276*t1 + 217 - 94/t1 + 17/t1**2 + t1**5/t0 - 14*t1**4/t0 + 52*t1**3/t0 - 99*t1**2/t0 + 120*t1/t0 - 94/t0 + 40/(t0*t1) - 6/(t0*t1**2) + 3*t1**4/t0**2 - 11*t1**3/t0**2 + 19*t1**2/t0**2 - 22*t1/t0**2 + 17/t0**2 - 6/(t0**2*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 43]]",22*x**2 + (3/x**2 + x**(-4))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-4*x**3 - 48*x - 139/x - 132/x**3 - 39/x**5 - 2/x**7) + (y**4 + y**(-4))*(10*x**2 + 62 + 119/x**2 + 69/x**4 + 12/x**6) + (y**6 + y**(-6))*(-12*x - 58/x - 68/x**3 - 24/x**5 - 2/x**7) + (y**8 + y**(-8))*(12 + 37/x**2 + 23/x**4 + 4/x**6) + (y**10 + y**(-10))*(-9/x - 12/x**3 - 3/x**5) + 107 + 172/x**2 + 88/x**4 + 12/x**6,-2*t0**5*t1**2 + 4*t0**5*t1 - 3*t0**5 + t0**5/t1 - 2*t0**4*t1**3 + 12*t0**4*t1**2 - 24*t0**4*t1 + 23*t0**4 - 12*t0**4/t1 + 3*t0**4/t1**2 - 2*t0**3*t1**4 + 12*t0**3*t1**3 - 39*t0**3*t1**2 + 69*t0**3*t1 - 68*t0**3 + 37*t0**3/t1 - 9*t0**3/t1**2 - 2*t0**2*t1**5 + 12*t0**2*t1**4 - 39*t0**2*t1**3 + 88*t0**2*t1**2 - 132*t0**2*t1 + 119*t0**2 - 58*t0**2/t1 + 12*t0**2/t1**2 + 4*t0*t1**5 - 24*t0*t1**4 + 69*t0*t1**3 - 132*t0*t1**2 + 172*t0*t1 - 139*t0 + 62*t0/t1 - 12*t0/t1**2 - 3*t1**5 + 23*t1**4 - 68*t1**3 + 119*t1**2 - 139*t1 + 107 - 48/t1 + 10/t1**2 + t1**5/t0 - 12*t1**4/t0 + 37*t1**3/t0 - 58*t1**2/t0 + 62*t1/t0 - 48/t0 + 22/(t0*t1) - 4/(t0*t1**2) + 3*t1**4/t0**2 - 9*t1**3/t0**2 + 12*t1**2/t0**2 - 12*t1/t0**2 + 10/t0**2 - 4/(t0**2*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 44]]",70*x**2 + (y**2 + y**(-2))*(-12*x**3 - 141*x - 249/x - 156/x**3 - 38/x**5 - 2/x**7) + (y**4 + y**(-4))*(32*x**2 + 126 + 118/x**2 + 41/x**4 + 4/x**6) + (y**6 + y**(-6))*(-29*x - 49/x - 23/x**3 - 3/x**5) + (y**8 + y**(-8))*(9 + 6/x**2 + x**(-4)) + 263 + 270/x**2 + 112/x**4 + 16/x**6,-2*t0**4*t1**3 + 4*t0**4*t1**2 - 3*t0**4*t1 + t0**4 - 2*t0**3*t1**4 + 16*t0**3*t1**3 - 38*t0**3*t1**2 + 41*t0**3*t1 - 23*t0**3 + 6*t0**3/t1 + 4*t0**2*t1**4 - 38*t0**2*t1**3 + 112*t0**2*t1**2 - 156*t0**2*t1 + 118*t0**2 - 49*t0**2/t1 + 9*t0**2/t1**2 - 3*t0*t1**4 + 41*t0*t1**3 - 156*t0*t1**2 + 270*t0*t1 - 249*t0 + 126*t0/t1 - 29*t0/t1**2 + t1**4 - 23*t1**3 + 118*t1**2 - 249*t1 + 263 - 141/t1 + 32/t1**2 + 6*t1**3/t0 - 49*t1**2/t0 + 126*t1/t0 - 141/t0 + 70/(t0*t1) - 12/(t0*t1**2) + 9*t1**2/t0**2 - 29*t1/t0**2 + 32/t0**2 - 12/(t0**2*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 45]]",(y**2 + y**(-2))*(-84/x - 464/x**3 - 636/x**5 - 292/x**7 - 36/x**9) + (y**4 + y**(-4))*(117/x**2 + 358/x**4 + 293/x**6 + 76/x**8 + 3/x**10) + (y**6 + y**(-6))*(-80/x**3 - 139/x**5 - 67/x**7 - 8/x**9) + (y**8 + y**(-8))*(23/x**4 + 21/x**6 + 5/x**8) + 25 + 308/x**2 + 752/x**4 + 582/x**6 + 148/x**8 + 6/x**10,3*t0**6*t1**4 - 8*t0**6*t1**3 + 5*t0**6*t1**2 + 6*t0**5*t1**5 - 36*t0**5*t1**4 + 76*t0**5*t1**3 - 67*t0**5*t1**2 + 21*t0**5*t1 + 3*t0**4*t1**6 - 36*t0**4*t1**5 + 148*t0**4*t1**4 - 292*t0**4*t1**3 + 293*t0**4*t1**2 - 139*t0**4*t1 + 23*t0**4 - 8*t0**3*t1**6 + 76*t0**3*t1**5 - 292*t0**3*t1**4 + 582*t0**3*t1**3 - 636*t0**3*t1**2 + 358*t0**3*t1 - 80*t0**3 + 5*t0**2*t1**6 - 67*t0**2*t1**5 + 293*t0**2*t1**4 - 636*t0**2*t1**3 + 752*t0**2*t1**2 - 464*t0**2*t1 + 117*t0**2 + 21*t0*t1**5 - 139*t0*t1**4 + 358*t0*t1**3 - 464*t0*t1**2 + 308*t0*t1 - 84*t0 + 23*t1**4 - 80*t1**3 + 117*t1**2 - 84*t1 + 25
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 46]]",10*x**2 + (3/x**4 + x**(-6))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-38*x - 289/x - 611/x**3 - 431/x**5 - 71/x**7) + (y**4 + y**(-4))*(66 + 315/x**2 + 426/x**4 + 165/x**6 + 8/x**8) + (y**6 + y**(-6))*(-68/x - 218/x**3 - 182/x**5 - 32/x**7) + (y**8 + y**(-8))*(44/x**2 + 93/x**4 + 41/x**6 + 2/x**8) + (y**10 + y**(-10))*(-17/x**3 - 20/x**5 - 3/x**7) + 157 + 552/x**2 + 660/x**4 + 242/x**6 + 12/x**8,2*t0**6*t1**2 - 3*t0**6*t1 + t0**6 + 8*t0**5*t1**3 - 32*t0**5*t1**2 + 41*t0**5*t1 - 20*t0**5 + 3*t0**5/t1 + 12*t0**4*t1**4 - 71*t0**4*t1**3 + 165*t0**4*t1**2 - 182*t0**4*t1 + 93*t0**4 - 17*t0**4/t1 + 8*t0**3*t1**5 - 71*t0**3*t1**4 + 242*t0**3*t1**3 - 431*t0**3*t1**2 + 426*t0**3*t1 - 218*t0**3 + 44*t0**3/t1 + 2*t0**2*t1**6 - 32*t0**2*t1**5 + 165*t0**2*t1**4 - 431*t0**2*t1**3 + 660*t0**2*t1**2 - 611*t0**2*t1 + 315*t0**2 - 68*t0**2/t1 - 3*t0*t1**6 + 41*t0*t1**5 - 182*t0*t1**4 + 426*t0*t1**3 - 611*t0*t1**2 + 552*t0*t1 - 289*t0 + 66*t0/t1 + t1**6 - 20*t1**5 + 93*t1**4 - 218*t1**3 + 315*t1**2 - 289*t1 + 157 - 38/t1 + 3*t1**5/t0 - 17*t1**4/t0 + 44*t1**3/t0 - 68*t1**2/t0 + 66*t1/t0 - 38/t0 + 10/(t0*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 47]]",48*x**6 + 398*x**4 + 778*x**2 + (x**4 + 3*x**2)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-6*x**7 - 154*x**5 - 570*x**3 - 610*x - 198/x - 10/x**3) + (y**4 + y**(-4))*(30*x**6 + 241*x**4 + 454*x**2 + 254 + 32/x**2) + (y**6 + y**(-6))*(-2*x**7 - 53*x**5 - 197*x**3 - 190*x - 44/x) + (y**8 + y**(-8))*(4*x**6 + 44*x**4 + 83*x**2 + 34) + (y**10 + y**(-10))*(-3*x**5 - 18*x**3 - 15*x) + 479 + 78/x**2,-10*t0**2*t1 + 32*t0**2 - 44*t0**2/t1 + 34*t0**2/t1**2 - 15*t0**2/t1**3 + 3*t0**2/t1**4 - 10*t0*t1**2 + 78*t0*t1 - 198*t0 + 254*t0/t1 - 190*t0/t1**2 + 83*t0/t1**3 - 18*t0/t1**4 + t0/t1**5 + 32*t1**2 - 198*t1 + 479 - 610/t1 + 454/t1**2 - 197/t1**3 + 44/t1**4 - 3/t1**5 - 44*t1**2/t0 + 254*t1/t0 - 610/t0 + 778/(t0*t1) - 570/(t0*t1**2) + 241/(t0*t1**3) - 53/(t0*t1**4) + 4/(t0*t1**5) + 34*t1**2/t0**2 - 190*t1/t0**2 + 454/t0**2 - 570/(t0**2*t1) + 398/(t0**2*t1**2) - 154/(t0**2*t1**3) + 30/(t0**2*t1**4) - 2/(t0**2*t1**5) - 15*t1**2/t0**3 + 83*t1/t0**3 - 197/t0**3 + 241/(t0**3*t1) - 154/(t0**3*t1**2) + 48/(t0**3*t1**3) - 6/(t0**3*t1**4) + 3*t1**2/t0**4 - 18*t1/t0**4 + 44/t0**4 - 53/(t0**4*t1) + 30/(t0**4*t1**2) - 6/(t0**4*t1**3) + t1/t0**5 - 3/t0**5 + 4/(t0**5*t1) - 2/(t0**5*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 48]]",14*x**4 + 80*x**2 + (1 + 3/x**2)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-2*x**5 - 33*x**3 - 108*x - 144/x - 72/x**3 - 5/x**5) + (y**4 + y**(-4))*(5*x**4 + 42*x**2 + 101 + 99/x**2 + 25/x**4) + (y**6 + y**(-6))*(-6*x**3 - 37*x - 72/x - 45/x**3 - 4/x**5) + (y**8 + y**(-8))*(5*x**2 + 25 + 36/x**2 + 10/x**4) + (y**10 + y**(-10))*(-3*x - 12/x - 9/x**3) + 153 + 126/x**2 + 28/x**4,-4*t0**4*t1 + 10*t0**4 - 9*t0**4/t1 + 3*t0**4/t1**2 - 5*t0**3*t1**2 + 25*t0**3*t1 - 45*t0**3 + 36*t0**3/t1 - 12*t0**3/t1**2 + t0**3/t1**3 - 5*t0**2*t1**3 + 28*t0**2*t1**2 - 72*t0**2*t1 + 99*t0**2 - 72*t0**2/t1 + 25*t0**2/t1**2 - 3*t0**2/t1**3 - 4*t0*t1**4 + 25*t0*t1**3 - 72*t0*t1**2 + 126*t0*t1 - 144*t0 + 101*t0/t1 - 37*t0/t1**2 + 5*t0/t1**3 + 10*t1**4 - 45*t1**3 + 99*t1**2 - 144*t1 + 153 - 108/t1 + 42/t1**2 - 6/t1**3 - 9*t1**4/t0 + 36*t1**3/t0 - 72*t1**2/t0 + 101*t1/t0 - 108/t0 + 80/(t0*t1) - 33/(t0*t1**2) + 5/(t0*t1**3) + 3*t1**4/t0**2 - 12*t1**3/t0**2 + 25*t1**2/t0**2 - 37*t1/t0**2 + 42/t0**2 - 33/(t0**2*t1) + 14/(t0**2*t1**2) - 2/(t0**2*t1**3) + t1**3/t0**3 - 3*t1**2/t0**3 + 5*t1/t0**3 - 6/t0**3 + 5/(t0**3*t1) - 2/(t0**3*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 49]]",28*x**4 + 178*x**2 + (y**2 + y**(-2))*(-4*x**5 - 68*x**3 - 227*x - 227/x - 68/x**3 - 4/x**5) + (y**4 + y**(-4))*(10*x**4 + 77*x**2 + 147 + 77/x**2 + 10/x**4) + (y**6 + y**(-6))*(-9*x**3 - 43*x - 43/x - 9/x**3) + (y**8 + y**(-8))*(3*x**2 + 10 + 3/x**2) + 319 + 178/x**2 + 28/x**4,-4*t0**3*t1**2 + 10*t0**3*t1 - 9*t0**3 + 3*t0**3/t1 - 4*t0**2*t1**3 + 28*t0**2*t1**2 - 68*t0**2*t1 + 77*t0**2 - 43*t0**2/t1 + 10*t0**2/t1**2 + 10*t0*t1**3 - 68*t0*t1**2 + 178*t0*t1 - 227*t0 + 147*t0/t1 - 43*t0/t1**2 + 3*t0/t1**3 - 9*t1**3 + 77*t1**2 - 227*t1 + 319 - 227/t1 + 77/t1**2 - 9/t1**3 + 3*t1**3/t0 - 43*t1**2/t0 + 147*t1/t0 - 227/t0 + 178/(t0*t1) - 68/(t0*t1**2) + 10/(t0*t1**3) + 10*t1**2/t0**2 - 43*t1/t0**2 + 77/t0**2 - 68/(t0**2*t1) + 28/(t0**2*t1**2) - 4/(t0**2*t1**3) + 3*t1/t0**3 - 9/t0**3 + 10/(t0**3*t1) - 4/(t0**3*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 50]]",54*x**6 + 394*x**4 + 700*x**2 + (x**4 + 3*x**2)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-7*x**7 - 163*x**5 - 538*x**3 - 528*x - 153/x - 7/x**3) + (y**4 + y**(-4))*(35*x**6 + 242*x**4 + 416*x**2 + 213 + 24/x**2) + (y**6 + y**(-6))*(-3*x**7 - 59*x**5 - 191*x**3 - 171*x - 36/x) + (y**8 + y**(-8))*(6*x**6 + 46*x**4 + 79*x**2 + 30) + (y**10 + y**(-10))*(-4*x**5 - 18*x**3 - 14*x) + 391 + 56/x**2,-7*t0**2*t1 + 24*t0**2 - 36*t0**2/t1 + 30*t0**2/t1**2 - 14*t0**2/t1**3 + 3*t0**2/t1**4 - 7*t0*t1**2 + 56*t0*t1 - 153*t0 + 213*t0/t1 - 171*t0/t1**2 + 79*t0/t1**3 - 18*t0/t1**4 + t0/t1**5 + 24*t1**2 - 153*t1 + 391 - 528/t1 + 416/t1**2 - 191/t1**3 + 46/t1**4 - 4/t1**5 - 36*t1**2/t0 + 213*t1/t0 - 528/t0 + 700/(t0*t1) - 538/(t0*t1**2) + 242/(t0*t1**3) - 59/(t0*t1**4) + 6/(t0*t1**5) + 30*t1**2/t0**2 - 171*t1/t0**2 + 416/t0**2 - 538/(t0**2*t1) + 394/(t0**2*t1**2) - 163/(t0**2*t1**3) + 35/(t0**2*t1**4) - 3/(t0**2*t1**5) - 14*t1**2/t0**3 + 79*t1/t0**3 - 191/t0**3 + 242/(t0**3*t1) - 163/(t0**3*t1**2) + 54/(t0**3*t1**3) - 7/(t0**3*t1**4) + 3*t1**2/t0**4 - 18*t1/t0**4 + 46/t0**4 - 59/(t0**4*t1) + 35/(t0**4*t1**2) - 7/(t0**4*t1**3) + t1/t0**5 - 4/t0**5 + 6/(t0**5*t1) - 3/(t0**5*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 51]]",(y**2 + y**(-2))*(-41/x - 212/x**3 - 276/x**5 - 124/x**7 - 19/x**9) + (y**4 + y**(-4))*(56/x**2 + 164/x**4 + 128/x**6 + 36/x**8 + 2/x**10) + (y**6 + y**(-6))*(-39/x**3 - 65/x**5 - 31/x**7 - 5/x**9) + (y**8 + y**(-8))*(12/x**4 + 10/x**6 + 3/x**8) + 13 + 144/x**2 + 332/x**4 + 244/x**6 + 66/x**8 + 4/x**10,2*t0**6*t1**4 - 5*t0**6*t1**3 + 3*t0**6*t1**2 + 4*t0**5*t1**5 - 19*t0**5*t1**4 + 36*t0**5*t1**3 - 31*t0**5*t1**2 + 10*t0**5*t1 + 2*t0**4*t1**6 - 19*t0**4*t1**5 + 66*t0**4*t1**4 - 124*t0**4*t1**3 + 128*t0**4*t1**2 - 65*t0**4*t1 + 12*t0**4 - 5*t0**3*t1**6 + 36*t0**3*t1**5 - 124*t0**3*t1**4 + 244*t0**3*t1**3 - 276*t0**3*t1**2 + 164*t0**3*t1 - 39*t0**3 + 3*t0**2*t1**6 - 31*t0**2*t1**5 + 128*t0**2*t1**4 - 276*t0**2*t1**3 + 332*t0**2*t1**2 - 212*t0**2*t1 + 56*t0**2 + 10*t0*t1**5 - 65*t0*t1**4 + 164*t0*t1**3 - 212*t0*t1**2 + 144*t0*t1 - 41*t0 + 12*t1**4 - 39*t1**3 + 56*t1**2 - 41*t1 + 13
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 52]]",44*x**4 + 296*x**2 + y**12 + (-7*x - 7/x)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-6*x**5 - 118*x**3 - 393*x - 393/x - 118/x**3 - 6/x**5) + (y**4 + y**(-4))*(20*x**4 + 157*x**2 + 291 + 157/x**2 + 20/x**4) + (y**6 + y**(-6))*(-27*x**3 - 115*x - 115/x - 27/x**3) + (y**8 + y**(-8))*(19*x**2 + 45 + 19/x**2) + 527 + y**(-12) + 296/x**2 + 44/x**4,-6*t0**3*t1**2 + 20*t0**3*t1 - 27*t0**3 + 19*t0**3/t1 - 7*t0**3/t1**2 + t0**3/t1**3 - 6*t0**2*t1**3 + 44*t0**2*t1**2 - 118*t0**2*t1 + 157*t0**2 - 115*t0**2/t1 + 45*t0**2/t1**2 - 7*t0**2/t1**3 + 20*t0*t1**3 - 118*t0*t1**2 + 296*t0*t1 - 393*t0 + 291*t0/t1 - 115*t0/t1**2 + 19*t0/t1**3 - 27*t1**3 + 157*t1**2 - 393*t1 + 527 - 393/t1 + 157/t1**2 - 27/t1**3 + 19*t1**3/t0 - 115*t1**2/t0 + 291*t1/t0 - 393/t0 + 296/(t0*t1) - 118/(t0*t1**2) + 20/(t0*t1**3) - 7*t1**3/t0**2 + 45*t1**2/t0**2 - 115*t1/t0**2 + 157/t0**2 - 118/(t0**2*t1) + 44/(t0**2*t1**2) - 6/(t0**2*t1**3) + t1**3/t0**3 - 7*t1**2/t0**3 + 19*t1/t0**3 - 27/t0**3 + 20/(t0**3*t1) - 6/(t0**3*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 53]]",6*x**6 + 122*x**4 + x**2*(y**12 + y**(-12)) + 338*x**2 + (-7*x**3 - 7*x)*(y**10 + y**(-10)) + (y**2 + y**(-2))*(-38*x**5 - 222*x**3 - 309*x - 145/x - 20/x**3) + (y**4 + y**(-4))*(6*x**6 + 89*x**4 + 218*x**2 + 150 + 30/x**2) + (y**6 + y**(-6))*(-17*x**5 - 93*x**3 - 105*x - 29/x) + (y**8 + y**(-8))*(17*x**4 + 43*x**2 + 19) + 283 + 84/x**2 + 6/x**4,6*t0**2*t1**2 - 20*t0**2*t1 + 30*t0**2 - 29*t0**2/t1 + 19*t0**2/t1**2 - 7*t0**2/t1**3 + t0**2/t1**4 - 20*t0*t1**2 + 84*t0*t1 - 145*t0 + 150*t0/t1 - 105*t0/t1**2 + 43*t0/t1**3 - 7*t0/t1**4 + 30*t1**2 - 145*t1 + 283 - 309/t1 + 218/t1**2 - 93/t1**3 + 17/t1**4 - 29*t1**2/t0 + 150*t1/t0 - 309/t0 + 338/(t0*t1) - 222/(t0*t1**2) + 89/(t0*t1**3) - 17/(t0*t1**4) + 19*t1**2/t0**2 - 105*t1/t0**2 + 218/t0**2 - 222/(t0**2*t1) + 122/(t0**2*t1**2) - 38/(t0**2*t1**3) + 6/(t0**2*t1**4) - 7*t1**2/t0**3 + 43*t1/t0**3 - 93/t0**3 + 89/(t0**3*t1) - 38/(t0**3*t1**2) + 6/(t0**3*t1**3) + t1**2/t0**4 - 7*t1/t0**4 + 17/t0**4 - 17/(t0**4*t1) + 6/(t0**4*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 54]]",12*x**4 + 148*x**2 + (3 + x**(-2))*(y**8 + y**(-8)) + (y**2 + y**(-2))*(-37*x**3 - 206*x - 271/x - 119/x**3 - 17/x**5) + (y**4 + y**(-4))*(41*x**2 + 120 + 83/x**2 + 17/x**4) + (y**6 + y**(-6))*(-19*x - 26/x - 7/x**3) + 361 + 272/x**2 + 76/x**4 + 6/x**6,6*t0**3*t1**3 - 17*t0**3*t1**2 + 17*t0**3*t1 - 7*t0**3 + t0**3/t1 - 17*t0**2*t1**3 + 76*t0**2*t1**2 - 119*t0**2*t1 + 83*t0**2 - 26*t0**2/t1 + 3*t0**2/t1**2 + 17*t0*t1**3 - 119*t0*t1**2 + 272*t0*t1 - 271*t0 + 120*t0/t1 - 19*t0/t1**2 - 7*t1**3 + 83*t1**2 - 271*t1 + 361 - 206/t1 + 41/t1**2 + t1**3/t0 - 26*t1**2/t0 + 120*t1/t0 - 206/t0 + 148/(t0*t1) - 37/(t0*t1**2) + 3*t1**2/t0**2 - 19*t1/t0**2 + 41/t0**2 - 37/(t0**2*t1) + 12/(t0**2*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 55]]",4*x**6 + 86*x**4 + 318*x**2 + (x**2 + 3)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-22*x**5 - 166*x**3 - 357*x - 255/x - 42/x**3) + (y**4 + y**(-4))*(2*x**6 + 44*x**4 + 187*x**2 + 252 + 98/x**2 + 6/x**4) + (y**6 + y**(-6))*(-4*x**5 - 49*x**3 - 136*x - 109/x - 18/x**3) + (y**8 + y**(-8))*(4*x**4 + 36*x**2 + 62 + 22/x**2) + (y**10 + y**(-10))*(-3*x**3 - 16*x - 13/x) + 391 + 142/x**2 + 6/x**4,6*t0**3*t1 - 18*t0**3 + 22*t0**3/t1 - 13*t0**3/t1**2 + 3*t0**3/t1**3 + 6*t0**2*t1**2 - 42*t0**2*t1 + 98*t0**2 - 109*t0**2/t1 + 62*t0**2/t1**2 - 16*t0**2/t1**3 + t0**2/t1**4 + 6*t0*t1**3 - 42*t0*t1**2 + 142*t0*t1 - 255*t0 + 252*t0/t1 - 136*t0/t1**2 + 36*t0/t1**3 - 3*t0/t1**4 - 18*t1**3 + 98*t1**2 - 255*t1 + 391 - 357/t1 + 187/t1**2 - 49/t1**3 + 4/t1**4 + 22*t1**3/t0 - 109*t1**2/t0 + 252*t1/t0 - 357/t0 + 318/(t0*t1) - 166/(t0*t1**2) + 44/(t0*t1**3) - 4/(t0*t1**4) - 13*t1**3/t0**2 + 62*t1**2/t0**2 - 136*t1/t0**2 + 187/t0**2 - 166/(t0**2*t1) + 86/(t0**2*t1**2) - 22/(t0**2*t1**3) + 2/(t0**2*t1**4) + 3*t1**3/t0**3 - 16*t1**2/t0**3 + 36*t1/t0**3 - 49/t0**3 + 44/(t0**3*t1) - 22/(t0**3*t1**2) + 4/(t0**3*t1**3) + t1**2/t0**4 - 3*t1/t0**4 + 4/t0**4 - 4/(t0**4*t1) + 2/(t0**4*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 56]]",10*x**2 + (-3/x**3 - 3/x**5)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-2*x**3 - 18*x - 41/x - 48/x**3 - 25/x**5 - 2/x**7) + (y**4 + y**(-4))*(4*x**2 + 20 + 41/x**2 + 40/x**4 + 10/x**6) + (y**6 + y**(-6))*(-4*x - 20/x - 39/x**3 - 25/x**5 - 2/x**7) + (y**8 + y**(-8))*(4 + 20/x**2 + 31/x**4 + 10/x**6) + (y**10 + y**(-10))*(-4/x - 18/x**3 - 16/x**5 - 2/x**7) + (y**12 + y**(-12))*(4/x**2 + 11/x**4 + 4/x**6) + 35 + 50/x**2 + (y**16 + y**(-16))/x**4 + 40/x**4 + 10/x**6,-2*t0**6*t1 + 4*t0**6 - 3*t0**6/t1 + t0**6/t1**2 - 2*t0**5*t1**2 + 10*t0**5*t1 - 16*t0**5 + 11*t0**5/t1 - 3*t0**5/t1**2 - 2*t0**4*t1**3 + 10*t0**4*t1**2 - 25*t0**4*t1 + 31*t0**4 - 18*t0**4/t1 + 4*t0**4/t1**2 - 2*t0**3*t1**4 + 10*t0**3*t1**3 - 25*t0**3*t1**2 + 40*t0**3*t1 - 39*t0**3 + 20*t0**3/t1 - 4*t0**3/t1**2 - 2*t0**2*t1**5 + 10*t0**2*t1**4 - 25*t0**2*t1**3 + 40*t0**2*t1**2 - 48*t0**2*t1 + 41*t0**2 - 20*t0**2/t1 + 4*t0**2/t1**2 - 2*t0*t1**6 + 10*t0*t1**5 - 25*t0*t1**4 + 40*t0*t1**3 - 48*t0*t1**2 + 50*t0*t1 - 41*t0 + 20*t0/t1 - 4*t0/t1**2 + 4*t1**6 - 16*t1**5 + 31*t1**4 - 39*t1**3 + 41*t1**2 - 41*t1 + 35 - 18/t1 + 4/t1**2 - 3*t1**6/t0 + 11*t1**5/t0 - 18*t1**4/t0 + 20*t1**3/t0 - 20*t1**2/t0 + 20*t1/t0 - 18/t0 + 10/(t0*t1) - 2/(t0*t1**2) + t1**6/t0**2 - 3*t1**5/t0**2 + 4*t1**4/t0**2 - 4*t1**3/t0**2 + 4*t1**2/t0**2 - 4*t1/t0**2 + 4/t0**2 - 2/(t0**2*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[10, ""A"", 57]]",38*x**2 + (3/x**2 + x**(-4))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-6*x**3 - 86*x - 241/x - 212/x**3 - 53/x**5 - 2/x**7) + (y**4 + y**(-4))*(16*x**2 + 108 + 192/x**2 + 101/x**4 + 14/x**6) + (y**6 + y**(-6))*(-20*x - 91/x - 99/x**3 - 30/x**5 - 2/x**7) + (y**8 + y**(-8))*(18 + 50/x**2 + 29/x**4 + 4/x**6) + (y**10 + y**(-10))*(-11/x - 14/x**3 - 3/x**5) + 193 + 290/x**2 + 134/x**4 + 14/x**6,-2*t0**5*t1**2 + 4*t0**5*t1 - 3*t0**5 + t0**5/t1 - 2*t0**4*t1**3 + 14*t0**4*t1**2 - 30*t0**4*t1 + 29*t0**4 - 14*t0**4/t1 + 3*t0**4/t1**2 - 2*t0**3*t1**4 + 14*t0**3*t1**3 - 53*t0**3*t1**2 + 101*t0**3*t1 - 99*t0**3 + 50*t0**3/t1 - 11*t0**3/t1**2 - 2*t0**2*t1**5 + 14*t0**2*t1**4 - 53*t0**2*t1**3 + 134*t0**2*t1**2 - 212*t0**2*t1 + 192*t0**2 - 91*t0**2/t1 + 18*t0**2/t1**2 + 4*t0*t1**5 - 30*t0*t1**4 + 101*t0*t1**3 - 212*t0*t1**2 + 290*t0*t1 - 241*t0 + 108*t0/t1 - 20*t0/t1**2 - 3*t1**5 + 29*t1**4 - 99*t1**3 + 192*t1**2 - 241*t1 + 193 - 86/t1 + 16/t1**2 + t1**5/t0 - 14*t1**4/t0 + 50*t1**3/t0 - 91*t1**2/t0 + 108*t1/t0 - 86/t0 + 38/(t0*t1) - 6/(t0*t1**2) + 3*t1**4/t0**2 - 11*t1**3/t0**2 + 18*t1**2/t0**2 - 20*t1/t0**2 + 16/t0**2 - 6/(t0**2*t1)
