key,original,newExpr
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 297]]",26*x**4 + 498*x**2 + (3/x**2 + x**(-4))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-106*x**3 - 965*x - 2391/x - 2068/x**3 - 557/x**5 - 21/x**7) + (y**4 + y**(-4))*(181*x**2 + 1002 + 1566/x**2 + 798/x**4 + 95/x**6) + (y**6 + y**(-6))*(-167*x - 596/x - 573/x**3 - 148/x**5 - 4/x**7) + (y**8 + y**(-8))*(88 + 196/x**2 + 101/x**4 + 8/x**6) + (y**10 + y**(-10))*(-25/x - 30/x**3 - 5/x**5) + 2087 + 2966/x**2 + 1476/x**4 + 182/x**6,-4*t0**5*t1**2 + 8*t0**5*t1 - 5*t0**5 + t0**5/t1 - 21*t0**4*t1**3 + 95*t0**4*t1**2 - 148*t0**4*t1 + 101*t0**4 - 30*t0**4/t1 + 3*t0**4/t1**2 - 21*t0**3*t1**4 + 182*t0**3*t1**3 - 557*t0**3*t1**2 + 798*t0**3*t1 - 573*t0**3 + 196*t0**3/t1 - 25*t0**3/t1**2 - 4*t0**2*t1**5 + 95*t0**2*t1**4 - 557*t0**2*t1**3 + 1476*t0**2*t1**2 - 2068*t0**2*t1 + 1566*t0**2 - 596*t0**2/t1 + 88*t0**2/t1**2 + 8*t0*t1**5 - 148*t0*t1**4 + 798*t0*t1**3 - 2068*t0*t1**2 + 2966*t0*t1 - 2391*t0 + 1002*t0/t1 - 167*t0/t1**2 - 5*t1**5 + 101*t1**4 - 573*t1**3 + 1566*t1**2 - 2391*t1 + 2087 - 965/t1 + 181/t1**2 + t1**5/t0 - 30*t1**4/t0 + 196*t1**3/t0 - 596*t1**2/t0 + 1002*t1/t0 - 965/t0 + 498/(t0*t1) - 106/(t0*t1**2) + 3*t1**4/t0**2 - 25*t1**3/t0**2 + 88*t1**2/t0**2 - 167*t1/t0**2 + 181/t0**2 - 106/(t0**2*t1) + 26/(t0**2*t1**2)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 298]]",(y**2 + y**(-2))*(-63/x - 493/x**3 - 1145/x**5 - 950/x**7 - 244/x**9 - 9/x**11) + (y**4 + y**(-4))*(116/x**2 + 595/x**4 + 904/x**6 + 451/x**8 + 54/x**10) + (y**6 + y**(-6))*(-137/x**3 - 482/x**5 - 471/x**7 - 131/x**9 - 5/x**11) + (y**8 + y**(-8))*(109/x**4 + 256/x**6 + 151/x**8 + 20/x**10) + (y**10 + y**(-10))*(-55/x**5 - 79/x**7 - 25/x**9 - 1/x**11) + (y**12 + y**(-12))*(14/x**6 + 10/x**8 + x**(-10)) + 17 + 256/x**2 + 962/x**4 + 1298/x**6 + 614/x**8 + 72/x**10,-t0**8*t1**3 + t0**8*t1**2 - 5*t0**7*t1**4 + 20*t0**7*t1**3 - 25*t0**7*t1**2 + 10*t0**7*t1 - 9*t0**6*t1**5 + 54*t0**6*t1**4 - 131*t0**6*t1**3 + 151*t0**6*t1**2 - 79*t0**6*t1 + 14*t0**6 - 9*t0**5*t1**6 + 72*t0**5*t1**5 - 244*t0**5*t1**4 + 451*t0**5*t1**3 - 471*t0**5*t1**2 + 256*t0**5*t1 - 55*t0**5 - 5*t0**4*t1**7 + 54*t0**4*t1**6 - 244*t0**4*t1**5 + 614*t0**4*t1**4 - 950*t0**4*t1**3 + 904*t0**4*t1**2 - 482*t0**4*t1 + 109*t0**4 - t0**3*t1**8 + 20*t0**3*t1**7 - 131*t0**3*t1**6 + 451*t0**3*t1**5 - 950*t0**3*t1**4 + 1298*t0**3*t1**3 - 1145*t0**3*t1**2 + 595*t0**3*t1 - 137*t0**3 + t0**2*t1**8 - 25*t0**2*t1**7 + 151*t0**2*t1**6 - 471*t0**2*t1**5 + 904*t0**2*t1**4 - 1145*t0**2*t1**3 + 962*t0**2*t1**2 - 493*t0**2*t1 + 116*t0**2 + 10*t0*t1**7 - 79*t0*t1**6 + 256*t0*t1**5 - 482*t0*t1**4 + 595*t0*t1**3 - 493*t0*t1**2 + 256*t0*t1 - 63*t0 + 14*t1**6 - 55*t1**5 + 109*t1**4 - 137*t1**3 + 116*t1**2 - 63*t1 + 17
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 299]]",(y**2 + y**(-2))*(-101/x - 547/x**3 - 790/x**5 - 433/x**7 - 93/x**9 - 4/x**11) + (y**4 + y**(-4))*(136/x**2 + 424/x**4 + 387/x**6 + 140/x**8 + 17/x**10) + (y**6 + y**(-6))*(-91/x**3 - 169/x**5 - 100/x**7 - 23/x**9 - 1/x**11) + (y**8 + y**(-8))*(26/x**4 + 27/x**6 + 10/x**8 + x**(-10)) + 31 + 366/x**2 + 904/x**4 + 772/x**6 + 266/x**8 + 30/x**10,-t0**7*t1**4 + t0**7*t1**3 - 4*t0**6*t1**5 + 17*t0**6*t1**4 - 23*t0**6*t1**3 + 10*t0**6*t1**2 - 4*t0**5*t1**6 + 30*t0**5*t1**5 - 93*t0**5*t1**4 + 140*t0**5*t1**3 - 100*t0**5*t1**2 + 27*t0**5*t1 - t0**4*t1**7 + 17*t0**4*t1**6 - 93*t0**4*t1**5 + 266*t0**4*t1**4 - 433*t0**4*t1**3 + 387*t0**4*t1**2 - 169*t0**4*t1 + 26*t0**4 + t0**3*t1**7 - 23*t0**3*t1**6 + 140*t0**3*t1**5 - 433*t0**3*t1**4 + 772*t0**3*t1**3 - 790*t0**3*t1**2 + 424*t0**3*t1 - 91*t0**3 + 10*t0**2*t1**6 - 100*t0**2*t1**5 + 387*t0**2*t1**4 - 790*t0**2*t1**3 + 904*t0**2*t1**2 - 547*t0**2*t1 + 136*t0**2 + 27*t0*t1**5 - 169*t0*t1**4 + 424*t0*t1**3 - 547*t0*t1**2 + 366*t0*t1 - 101*t0 + 26*t1**4 - 91*t1**3 + 136*t1**2 - 101*t1 + 31
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 300]]",98*x**4 + 860*x**2 + y**16 + (-6*x - 6/x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-12*x**5 - 333*x**3 - 1297*x - 1559/x - 655/x**3 - 72/x**5) + (y**4 + y**(-4))*(71*x**4 + 575*x**2 + 1177 + 820/x**2 + 186/x**4 + 7/x**6) + (y**6 + y**(-6))*(-6*x**5 - 149*x**3 - 566*x - 649/x - 250/x**3 - 24/x**5) + (y**8 + y**(-8))*(17*x**4 + 162*x**2 + 334 + 207/x**2 + 35/x**4) + (y**10 + y**(-10))*(-21*x**3 - 104*x - 113/x - 30/x**3) + (y**12 + y**(-12))*(15*x**2 + 38 + 17/x**2) + 1809 + y**(-16) + 1300/x**2 + 304/x**4 + 10/x**6,7*t0**4*t1**2 - 24*t0**4*t1 + 35*t0**4 - 30*t0**4/t1 + 17*t0**4/t1**2 - 6*t0**4/t1**3 + t0**4/t1**4 + 10*t0**3*t1**3 - 72*t0**3*t1**2 + 186*t0**3*t1 - 250*t0**3 + 207*t0**3/t1 - 113*t0**3/t1**2 + 38*t0**3/t1**3 - 6*t0**3/t1**4 + 7*t0**2*t1**4 - 72*t0**2*t1**3 + 304*t0**2*t1**2 - 655*t0**2*t1 + 820*t0**2 - 649*t0**2/t1 + 334*t0**2/t1**2 - 104*t0**2/t1**3 + 15*t0**2/t1**4 - 24*t0*t1**4 + 186*t0*t1**3 - 655*t0*t1**2 + 1300*t0*t1 - 1559*t0 + 1177*t0/t1 - 566*t0/t1**2 + 162*t0/t1**3 - 21*t0/t1**4 + 35*t1**4 - 250*t1**3 + 820*t1**2 - 1559*t1 + 1809 - 1297/t1 + 575/t1**2 - 149/t1**3 + 17/t1**4 - 30*t1**4/t0 + 207*t1**3/t0 - 649*t1**2/t0 + 1177*t1/t0 - 1297/t0 + 860/(t0*t1) - 333/(t0*t1**2) + 71/(t0*t1**3) - 6/(t0*t1**4) + 17*t1**4/t0**2 - 113*t1**3/t0**2 + 334*t1**2/t0**2 - 566*t1/t0**2 + 575/t0**2 - 333/(t0**2*t1) + 98/(t0**2*t1**2) - 12/(t0**2*t1**3) - 6*t1**4/t0**3 + 38*t1**3/t0**3 - 104*t1**2/t0**3 + 162*t1/t0**3 - 149/t0**3 + 71/(t0**3*t1) - 12/(t0**3*t1**2) + t1**4/t0**4 - 6*t1**3/t0**4 + 15*t1**2/t0**4 - 21*t1/t0**4 + 17/t0**4 - 6/(t0**4*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 301]]",16*x**4 + 512*x**2 + (-7/x - 7/x**3)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-114*x**3 - 1106*x - 2689/x - 2260/x**3 - 583/x**5 - 20/x**7) + (y**4 + y**(-4))*(9*x**4 + 286*x**2 + 1376 + 2031/x**2 + 1007/x**4 + 118/x**6) + (y**6 + y**(-6))*(-30*x**3 - 382*x - 1075/x - 969/x**3 - 255/x**5 - 9/x**7) + (y**8 + y**(-8))*(45*x**2 + 314 + 534/x**2 + 271/x**4 + 28/x**6) + (y**10 + y**(-10))*(-40*x - 163/x - 157/x**3 - 34/x**5) + (y**12 + y**(-12))*(22 + 50/x**2 + 21/x**4) + 2241 + (y**16 + y**(-16))/x**2 + 3130/x**2 + 1504/x**4 + 172/x**6,-9*t0**5*t1**2 + 28*t0**5*t1 - 34*t0**5 + 21*t0**5/t1 - 7*t0**5/t1**2 + t0**5/t1**3 - 20*t0**4*t1**3 + 118*t0**4*t1**2 - 255*t0**4*t1 + 271*t0**4 - 157*t0**4/t1 + 50*t0**4/t1**2 - 7*t0**4/t1**3 - 20*t0**3*t1**4 + 172*t0**3*t1**3 - 583*t0**3*t1**2 + 1007*t0**3*t1 - 969*t0**3 + 534*t0**3/t1 - 163*t0**3/t1**2 + 22*t0**3/t1**3 - 9*t0**2*t1**5 + 118*t0**2*t1**4 - 583*t0**2*t1**3 + 1504*t0**2*t1**2 - 2260*t0**2*t1 + 2031*t0**2 - 1075*t0**2/t1 + 314*t0**2/t1**2 - 40*t0**2/t1**3 + 28*t0*t1**5 - 255*t0*t1**4 + 1007*t0*t1**3 - 2260*t0*t1**2 + 3130*t0*t1 - 2689*t0 + 1376*t0/t1 - 382*t0/t1**2 + 45*t0/t1**3 - 34*t1**5 + 271*t1**4 - 969*t1**3 + 2031*t1**2 - 2689*t1 + 2241 - 1106/t1 + 286/t1**2 - 30/t1**3 + 21*t1**5/t0 - 157*t1**4/t0 + 534*t1**3/t0 - 1075*t1**2/t0 + 1376*t1/t0 - 1106/t0 + 512/(t0*t1) - 114/(t0*t1**2) + 9/(t0*t1**3) - 7*t1**5/t0**2 + 50*t1**4/t0**2 - 163*t1**3/t0**2 + 314*t1**2/t0**2 - 382*t1/t0**2 + 286/t0**2 - 114/(t0**2*t1) + 16/(t0**2*t1**2) + t1**5/t0**3 - 7*t1**4/t0**3 + 22*t1**3/t0**3 - 40*t1**2/t0**3 + 45*t1/t0**3 - 30/t0**3 + 9/(t0**3*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 302]]",84*x**2 + (-7/x**3 - 7/x**5)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-9*x**3 - 247*x - 1096/x - 1706/x**3 - 989/x**5 - 141/x**7) + (y**4 + y**(-4))*(33*x**2 + 400 + 1144/x**2 + 1176/x**4 + 382/x**6 + 16/x**8) + (y**6 + y**(-6))*(-58*x - 425/x - 827/x**3 - 541/x**5 - 81/x**7) + (y**8 + y**(-8))*(64 + 310/x**2 + 409/x**4 + 150/x**6 + 7/x**8) + (y**10 + y**(-10))*(-47/x - 154/x**3 - 126/x**5 - 19/x**7) + (y**12 + y**(-12))*(23/x**2 + 48/x**4 + 18/x**6) + 693 + 1694/x**2 + (y**16 + y**(-16))/x**4 + 1604/x**4 + 502/x**6 + 22/x**8,7*t0**6*t1**2 - 19*t0**6*t1 + 18*t0**6 - 7*t0**6/t1 + t0**6/t1**2 + 16*t0**5*t1**3 - 81*t0**5*t1**2 + 150*t0**5*t1 - 126*t0**5 + 48*t0**5/t1 - 7*t0**5/t1**2 + 22*t0**4*t1**4 - 141*t0**4*t1**3 + 382*t0**4*t1**2 - 541*t0**4*t1 + 409*t0**4 - 154*t0**4/t1 + 23*t0**4/t1**2 + 16*t0**3*t1**5 - 141*t0**3*t1**4 + 502*t0**3*t1**3 - 989*t0**3*t1**2 + 1176*t0**3*t1 - 827*t0**3 + 310*t0**3/t1 - 47*t0**3/t1**2 + 7*t0**2*t1**6 - 81*t0**2*t1**5 + 382*t0**2*t1**4 - 989*t0**2*t1**3 + 1604*t0**2*t1**2 - 1706*t0**2*t1 + 1144*t0**2 - 425*t0**2/t1 + 64*t0**2/t1**2 - 19*t0*t1**6 + 150*t0*t1**5 - 541*t0*t1**4 + 1176*t0*t1**3 - 1706*t0*t1**2 + 1694*t0*t1 - 1096*t0 + 400*t0/t1 - 58*t0/t1**2 + 18*t1**6 - 126*t1**5 + 409*t1**4 - 827*t1**3 + 1144*t1**2 - 1096*t1 + 693 - 247/t1 + 33/t1**2 - 7*t1**6/t0 + 48*t1**5/t0 - 154*t1**4/t0 + 310*t1**3/t0 - 425*t1**2/t0 + 400*t1/t0 - 247/t0 + 84/(t0*t1) - 9/(t0*t1**2) + t1**6/t0**2 - 7*t1**5/t0**2 + 23*t1**4/t0**2 - 47*t1**3/t0**2 + 64*t1**2/t0**2 - 58*t1/t0**2 + 33/t0**2 - 9/(t0**2*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 303]]",66*x**6 + 634*x**4 + 1724*x**2 + (3*x**2 + 6)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-7*x**7 - 206*x**5 - 1014*x**3 - 1715*x - 1064/x - 164/x**3) + (y**4 + y**(-4))*(26*x**6 + 313*x**4 + 952*x**2 + 1041 + 360/x**2 + 18/x**4) + (y**6 + y**(-6))*(-38*x**5 - 273*x**3 - 553*x - 372/x - 54/x**3) + (y**8 + y**(-8))*(30*x**4 + 146*x**2 + 192 + 61/x**2) + (y**10 + y**(-10))*(-14*x**3 - 45*x - 31/x) + 1765 + 590/x**2 + 26/x**4,18*t0**3*t1 - 54*t0**3 + 61*t0**3/t1 - 31*t0**3/t1**2 + 6*t0**3/t1**3 + 26*t0**2*t1**2 - 164*t0**2*t1 + 360*t0**2 - 372*t0**2/t1 + 192*t0**2/t1**2 - 45*t0**2/t1**3 + 3*t0**2/t1**4 + 18*t0*t1**3 - 164*t0*t1**2 + 590*t0*t1 - 1064*t0 + 1041*t0/t1 - 553*t0/t1**2 + 146*t0/t1**3 - 14*t0/t1**4 - 54*t1**3 + 360*t1**2 - 1064*t1 + 1765 - 1715/t1 + 952/t1**2 - 273/t1**3 + 30/t1**4 + 61*t1**3/t0 - 372*t1**2/t0 + 1041*t1/t0 - 1715/t0 + 1724/(t0*t1) - 1014/(t0*t1**2) + 313/(t0*t1**3) - 38/(t0*t1**4) - 31*t1**3/t0**2 + 192*t1**2/t0**2 - 553*t1/t0**2 + 952/t0**2 - 1014/(t0**2*t1) + 634/(t0**2*t1**2) - 206/(t0**2*t1**3) + 26/(t0**2*t1**4) + 6*t1**3/t0**3 - 45*t1**2/t0**3 + 146*t1/t0**3 - 273/t0**3 + 313/(t0**3*t1) - 206/(t0**3*t1**2) + 66/(t0**3*t1**3) - 7/(t0**3*t1**4) + 3*t1**2/t0**4 - 14*t1/t0**4 + 30/t0**4 - 38/(t0**4*t1) + 26/(t0**4*t1**2) - 7/(t0**4*t1**3)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 304]]",16*x**2 + (6/x**4 + 3/x**6)*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-61*x - 448/x - 964/x**3 - 757/x**5 - 187/x**7 - 7/x**9) + (y**4 + y**(-4))*(103 + 488/x**2 + 716/x**4 + 349/x**6 + 44/x**8) + (y**6 + y**(-6))*(-104/x - 357/x**3 - 348/x**5 - 100/x**7 - 5/x**9) + (y**8 + y**(-8))*(70/x**2 + 169/x**4 + 99/x**6 + 14/x**8) + (y**10 + y**(-10))*(-30/x**3 - 42/x**5 - 12/x**7) + 249 + 854/x**2 + 1074/x**4 + 476/x**6 + 54/x**8,-5*t0**6*t1**3 + 14*t0**6*t1**2 - 12*t0**6*t1 + 3*t0**6 - 7*t0**5*t1**4 + 44*t0**5*t1**3 - 100*t0**5*t1**2 + 99*t0**5*t1 - 42*t0**5 + 6*t0**5/t1 - 7*t0**4*t1**5 + 54*t0**4*t1**4 - 187*t0**4*t1**3 + 349*t0**4*t1**2 - 348*t0**4*t1 + 169*t0**4 - 30*t0**4/t1 - 5*t0**3*t1**6 + 44*t0**3*t1**5 - 187*t0**3*t1**4 + 476*t0**3*t1**3 - 757*t0**3*t1**2 + 716*t0**3*t1 - 357*t0**3 + 70*t0**3/t1 + 14*t0**2*t1**6 - 100*t0**2*t1**5 + 349*t0**2*t1**4 - 757*t0**2*t1**3 + 1074*t0**2*t1**2 - 964*t0**2*t1 + 488*t0**2 - 104*t0**2/t1 - 12*t0*t1**6 + 99*t0*t1**5 - 348*t0*t1**4 + 716*t0*t1**3 - 964*t0*t1**2 + 854*t0*t1 - 448*t0 + 103*t0/t1 + 3*t1**6 - 42*t1**5 + 169*t1**4 - 357*t1**3 + 488*t1**2 - 448*t1 + 249 - 61/t1 + 6*t1**5/t0 - 30*t1**4/t0 + 70*t1**3/t0 - 104*t1**2/t0 + 103*t1/t0 - 61/t0 + 16/(t0*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 305]]",16*x**6 + 350*x**4 + x**2*(y**16 + y**(-16)) + 1120*x**2 + (-6*x**3 - 6*x)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-101*x**5 - 693*x**3 - 1191*x - 774/x - 182/x**3 - 7/x**5) + (y**4 + y**(-4))*(12*x**6 + 277*x**4 + 823*x**2 + 787 + 283/x**2 + 26/x**4) + (y**6 + y**(-6))*(-63*x**5 - 387*x**3 - 568*x - 287/x - 43/x**3) + (y**8 + y**(-8))*(6*x**6 + 112*x**4 + 287*x**2 + 209 + 44/x**2) + (y**10 + y**(-10))*(-15*x**5 - 92*x**3 - 109*x - 32/x) + (y**12 + y**(-12))*(14*x**4 + 37*x**2 + 17) + 1193 + 502/x**2 + 62/x**4,-7*t0**3*t1**2 + 26*t0**3*t1 - 43*t0**3 + 44*t0**3/t1 - 32*t0**3/t1**2 + 17*t0**3/t1**3 - 6*t0**3/t1**4 + t0**3/t1**5 - 7*t0**2*t1**3 + 62*t0**2*t1**2 - 182*t0**2*t1 + 283*t0**2 - 287*t0**2/t1 + 209*t0**2/t1**2 - 109*t0**2/t1**3 + 37*t0**2/t1**4 - 6*t0**2/t1**5 + 26*t0*t1**3 - 182*t0*t1**2 + 502*t0*t1 - 774*t0 + 787*t0/t1 - 568*t0/t1**2 + 287*t0/t1**3 - 92*t0/t1**4 + 14*t0/t1**5 - 43*t1**3 + 283*t1**2 - 774*t1 + 1193 - 1191/t1 + 823/t1**2 - 387/t1**3 + 112/t1**4 - 15/t1**5 + 44*t1**3/t0 - 287*t1**2/t0 + 787*t1/t0 - 1191/t0 + 1120/(t0*t1) - 693/(t0*t1**2) + 277/(t0*t1**3) - 63/(t0*t1**4) + 6/(t0*t1**5) - 32*t1**3/t0**2 + 209*t1**2/t0**2 - 568*t1/t0**2 + 823/t0**2 - 693/(t0**2*t1) + 350/(t0**2*t1**2) - 101/(t0**2*t1**3) + 12/(t0**2*t1**4) + 17*t1**3/t0**3 - 109*t1**2/t0**3 + 287*t1/t0**3 - 387/t0**3 + 277/(t0**3*t1) - 101/(t0**3*t1**2) + 16/(t0**3*t1**3) - 6*t1**3/t0**4 + 37*t1**2/t0**4 - 92*t1/t0**4 + 112/t0**4 - 63/(t0**4*t1) + 12/(t0**4*t1**2) + t1**3/t0**5 - 6*t1**2/t0**5 + 14*t1/t0**5 - 15/t0**5 + 6/(t0**5*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 306]]",32*x**2 + (-5/x**3 - 5/x**5)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-4*x**3 - 88*x - 409/x - 709/x**3 - 455/x**5 - 71/x**7) + (y**4 + y**(-4))*(12*x**2 + 144 + 457/x**2 + 522/x**4 + 184/x**6 + 8/x**8) + (y**6 + y**(-6))*(-20*x - 164/x - 358/x**3 - 255/x**5 - 41/x**7) + (y**8 + y**(-8))*(24 + 132/x**2 + 193/x**4 + 76/x**6 + 4/x**8) + (y**10 + y**(-10))*(-20/x - 75/x**3 - 66/x**5 - 11/x**7) + (y**12 + y**(-12))*(12/x**2 + 28/x**4 + 11/x**6) + 249 + 662/x**2 + (y**16 + y**(-16))/x**4 + 700/x**4 + 242/x**6 + 12/x**8,4*t0**6*t1**2 - 11*t0**6*t1 + 11*t0**6 - 5*t0**6/t1 + t0**6/t1**2 + 8*t0**5*t1**3 - 41*t0**5*t1**2 + 76*t0**5*t1 - 66*t0**5 + 28*t0**5/t1 - 5*t0**5/t1**2 + 12*t0**4*t1**4 - 71*t0**4*t1**3 + 184*t0**4*t1**2 - 255*t0**4*t1 + 193*t0**4 - 75*t0**4/t1 + 12*t0**4/t1**2 + 8*t0**3*t1**5 - 71*t0**3*t1**4 + 242*t0**3*t1**3 - 455*t0**3*t1**2 + 522*t0**3*t1 - 358*t0**3 + 132*t0**3/t1 - 20*t0**3/t1**2 + 4*t0**2*t1**6 - 41*t0**2*t1**5 + 184*t0**2*t1**4 - 455*t0**2*t1**3 + 700*t0**2*t1**2 - 709*t0**2*t1 + 457*t0**2 - 164*t0**2/t1 + 24*t0**2/t1**2 - 11*t0*t1**6 + 76*t0*t1**5 - 255*t0*t1**4 + 522*t0*t1**3 - 709*t0*t1**2 + 662*t0*t1 - 409*t0 + 144*t0/t1 - 20*t0/t1**2 + 11*t1**6 - 66*t1**5 + 193*t1**4 - 358*t1**3 + 457*t1**2 - 409*t1 + 249 - 88/t1 + 12/t1**2 - 5*t1**6/t0 + 28*t1**5/t0 - 75*t1**4/t0 + 132*t1**3/t0 - 164*t1**2/t0 + 144*t1/t0 - 88/t0 + 32/(t0*t1) - 4/(t0*t1**2) + t1**6/t0**2 - 5*t1**5/t0**2 + 12*t1**4/t0**2 - 20*t1**3/t0**2 + 24*t1**2/t0**2 - 20*t1/t0**2 + 12/t0**2 - 4/(t0**2*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 307]]",56*x**2 + (3/x**2 + x**(-4))*(y**12 + y**(-12)) + (y**2 + y**(-2))*(-8*x**3 - 134*x - 431/x - 466/x**3 - 187/x**5 - 26/x**7) + (y**4 + y**(-4))*(22*x**2 + 172 + 350/x**2 + 240/x**4 + 63/x**6 + 4/x**8) + (y**6 + y**(-6))*(-28*x - 141/x - 178/x**3 - 76/x**5 - 11/x**7) + (y**8 + y**(-8))*(24 + 72/x**2 + 50/x**4 + 11/x**6) + (y**10 + y**(-10))*(-13/x - 18/x**3 - 5/x**5) + 327 + 578/x**2 + 368/x**4 + 88/x**6 + 4/x**8,4*t0**5*t1**3 - 11*t0**5*t1**2 + 11*t0**5*t1 - 5*t0**5 + t0**5/t1 + 4*t0**4*t1**4 - 26*t0**4*t1**3 + 63*t0**4*t1**2 - 76*t0**4*t1 + 50*t0**4 - 18*t0**4/t1 + 3*t0**4/t1**2 + 4*t0**3*t1**5 - 26*t0**3*t1**4 + 88*t0**3*t1**3 - 187*t0**3*t1**2 + 240*t0**3*t1 - 178*t0**3 + 72*t0**3/t1 - 13*t0**3/t1**2 - 11*t0**2*t1**5 + 63*t0**2*t1**4 - 187*t0**2*t1**3 + 368*t0**2*t1**2 - 466*t0**2*t1 + 350*t0**2 - 141*t0**2/t1 + 24*t0**2/t1**2 + 11*t0*t1**5 - 76*t0*t1**4 + 240*t0*t1**3 - 466*t0*t1**2 + 578*t0*t1 - 431*t0 + 172*t0/t1 - 28*t0/t1**2 - 5*t1**5 + 50*t1**4 - 178*t1**3 + 350*t1**2 - 431*t1 + 327 - 134/t1 + 22/t1**2 + t1**5/t0 - 18*t1**4/t0 + 72*t1**3/t0 - 141*t1**2/t0 + 172*t1/t0 - 134/t0 + 56/(t0*t1) - 8/(t0*t1**2) + 3*t1**4/t0**2 - 13*t1**3/t0**2 + 24*t1**2/t0**2 - 28*t1/t0**2 + 22/t0**2 - 8/(t0**2*t1)
"LinksGouldInvariant[2, 1, PrimeKnot[11, ""A"", 308]]",4*x**2 + (-5/x**5 - 5/x**7)*(y**14 + y**(-14)) + (y**2 + y**(-2))*(-12*x - 83/x - 220/x**3 - 270/x**5 - 130/x**7 - 9/x**9) + (y**4 + y**(-4))*(20 + 111/x**2 + 224/x**4 + 189/x**6 + 43/x**8) + (y**6 + y**(-6))*(-26/x - 115/x**3 - 173/x**5 - 90/x**7 - 6/x**9) + (y**8 + y**(-8))*(26/x**2 + 91/x**4 + 99/x**6 + 25/x**8) + (y**10 + y**(-10))*(-20/x**3 - 55/x**5 - 38/x**7 - 3/x**9) + (y**12 + y**(-12))*(12/x**4 + 24/x**6 + 7/x**8) + 45 + 164/x**2 + 284/x**4 + (y**16 + y**(-16))/x**6 + 228/x**6 + 52/x**8,-3*t0**7*t1**2 + 7*t0**7*t1 - 5*t0**7 + t0**7/t1 - 6*t0**6*t1**3 + 25*t0**6*t1**2 - 38*t0**6*t1 + 24*t0**6 - 5*t0**6/t1 - 9*t0**5*t1**4 + 43*t0**5*t1**3 - 90*t0**5*t1**2 + 99*t0**5*t1 - 55*t0**5 + 12*t0**5/t1 - 9*t0**4*t1**5 + 52*t0**4*t1**4 - 130*t0**4*t1**3 + 189*t0**4*t1**2 - 173*t0**4*t1 + 91*t0**4 - 20*t0**4/t1 - 6*t0**3*t1**6 + 43*t0**3*t1**5 - 130*t0**3*t1**4 + 228*t0**3*t1**3 - 270*t0**3*t1**2 + 224*t0**3*t1 - 115*t0**3 + 26*t0**3/t1 - 3*t0**2*t1**7 + 25*t0**2*t1**6 - 90*t0**2*t1**5 + 189*t0**2*t1**4 - 270*t0**2*t1**3 + 284*t0**2*t1**2 - 220*t0**2*t1 + 111*t0**2 - 26*t0**2/t1 + 7*t0*t1**7 - 38*t0*t1**6 + 99*t0*t1**5 - 173*t0*t1**4 + 224*t0*t1**3 - 220*t0*t1**2 + 164*t0*t1 - 83*t0 + 20*t0/t1 - 5*t1**7 + 24*t1**6 - 55*t1**5 + 91*t1**4 - 115*t1**3 + 111*t1**2 - 83*t1 + 45 - 12/t1 + t1**7/t0 - 5*t1**6/t0 + 12*t1**5/t0 - 20*t1**4/t0 + 26*t1**3/t0 - 26*t1**2/t0 + 20*t1/t0 - 12/t0 + 4/(t0*t1)
